Year,Month,Day,VPM1,VPM2,Amplitude
1989,7,24,0.95248,1.20871,1.5389
1989,7,25,1.18626,1.2842,1.74825
1989,7,26,1.03134,0.99521,1.43321
1989,7,27,1.08678,0.49777,1.19536
1989,7,28,1.13442,0.0719,1.1367
1989,7,29,0.6341,-0.33334,0.71638
1989,7,30,0.29813,-0.48733,0.57129
1989,7,31,0.26594,-0.41866,0.49598
1989,8,1,0.52097,-0.39767,0.6554
1989,8,2,0.33586,-0.353,0.48725
1989,8,3,0.29248,-0.31343,0.4287
1989,8,4,0.07405,-0.47874,0.48443
1989,8,5,-0.01581,-0.46973,0.47
1989,8,6,-0.30042,-0.20706,0.36487
1989,8,7,-0.37024,-0.05397,0.37415
1989,8,8,-0.39953,-0.07782,0.40704
1989,8,9,-0.23217,-0.21997,0.31983
1989,8,10,-0.1746,-0.20858,0.27201
1989,8,11,0.0984,-0.00645,0.09861
1989,8,12,0.28517,0.29766,0.41222
1989,8,13,0.25451,0.17384,0.30821
1989,8,14,0.33185,0.15182,0.36493
1989,8,15,0.05642,0.27113,0.27694
1989,8,16,0.07187,0.24806,0.25826
1989,8,17,0.49193,0.58265,0.76254
1989,8,18,0.76979,0.83542,1.136
1989,8,19,0.64583,0.8201,1.04387
1989,8,20,0.8078,0.43585,0.91788
1989,8,21,0.83618,0.10049,0.8422
1989,8,22,0.50034,-0.3403,0.6051
1989,8,23,0.37834,-0.81418,0.89779
1989,8,24,0.03869,-0.77303,0.774
1989,8,25,0.10469,-0.64099,0.64949
1989,8,26,0.04137,-0.74933,0.75047
1989,8,27,0.02998,-0.76409,0.76468
1989,8,28,0.03429,-0.69952,0.70036
1989,8,29,0.08797,-0.83105,0.83569
1989,8,30,-0.0282,-0.77948,0.77999
1989,8,31,0.07359,-0.46363,0.46944
1989,9,1,0.3113,-0.38727,0.49688
1989,9,2,0.62258,-0.31147,0.69614
1989,9,3,0.82551,0.00176,0.82551
1989,9,4,0.85719,-0.00999,0.85725
1989,9,5,0.67155,0.0216,0.6719
1989,9,6,0.7589,0.16823,0.77732
1989,9,7,0.89593,0.2561,0.93182
1989,9,8,0.97595,0.27308,1.01343
1989,9,9,0.68544,0.14342,0.70028
1989,9,10,0.5891,0.2558,0.64224
1989,9,11,0.7263,0.16504,0.74481
1989,9,12,0.87453,-0.11978,0.88269
1989,9,13,1.05192,-0.15511,1.0633
1989,9,14,1.0462,-0.15221,1.05722
1989,9,15,0.87497,-0.23549,0.90611
1989,9,16,0.85056,-0.48793,0.98058
1989,9,17,1.17024,-0.68759,1.3573
1989,9,18,1.23197,-1.07408,1.63444
1989,9,19,1.24873,-1.29898,1.80185
1989,9,20,1.20635,-1.33496,1.79928
1989,9,21,1.01701,-1.38314,1.7168
1989,9,22,0.9361,-1.36375,1.65412
1989,9,23,0.71446,-1.15617,1.35911
1989,9,24,0.53443,-1.10792,1.23008
1989,9,25,0.74491,-1.26309,1.46638
1989,9,26,0.62981,-1.22117,1.37402
1989,9,27,0.52384,-1.12185,1.23813
1989,9,28,0.46365,-1.17482,1.263
1989,9,29,0.56881,-1.00251,1.15264
1989,9,30,0.71956,-0.57732,0.92253
1989,10,1,0.5758,-0.54444,0.79244
1989,10,2,0.41751,-0.41095,0.58582
1989,10,3,0.13134,-0.42782,0.44752
1989,10,4,0.04091,-0.29763,0.30043
1989,10,5,-0.09779,-0.31582,0.33061
1989,10,6,0.09399,-0.45948,0.46899
1989,10,7,-0.0721,-0.21595,0.22767
1989,10,8,0.13356,-0.27162,0.30268
1989,10,9,-0.34363,-0.46507,0.57825
1989,10,10,-0.44999,-0.67354,0.81003
1989,10,11,-0.51448,-0.67531,0.84896
1989,10,12,-0.63586,-0.55562,0.84441
1989,10,13,-0.72627,-0.30726,0.78859
1989,10,14,-1.07707,-0.22261,1.09984
1989,10,15,-0.90924,-0.0943,0.91412
1989,10,16,-0.70683,0.02885,0.70742
1989,10,17,-0.48088,0.3986,0.6246
1989,10,18,-0.36202,0.7901,0.86909
1989,10,19,-0.40054,0.83918,0.92987
1989,10,20,-0.48828,0.98918,1.10313
1989,10,21,-0.49035,0.60058,0.77533
1989,10,22,-0.50544,0.42232,0.65865
1989,10,23,-0.54769,0.73077,0.91323
1989,10,24,-0.6783,1.17747,1.35887
1989,10,25,-0.61548,1.4087,1.53729
1989,10,26,-0.35923,1.68326,1.72116
1989,10,27,0.09052,1.87696,1.87914
1989,10,28,0.46065,1.71706,1.77778
1989,10,29,1.18249,1.39164,1.82618
1989,10,30,1.47225,0.88492,1.71773
1989,10,31,1.42144,0.54404,1.522
1989,11,1,1.40016,0.39072,1.45366
1989,11,2,1.14525,0.42646,1.22208
1989,11,3,1.135,0.44342,1.21855
1989,11,4,1.32109,0.5672,1.43771
1989,11,5,1.43653,0.50653,1.52322
1989,11,6,1.6352,0.4937,1.70811
1989,11,7,1.69342,0.29198,1.7184
1989,11,8,1.72999,0.12915,1.73481
1989,11,9,1.72831,-0.08948,1.73063
1989,11,10,1.59098,-0.32029,1.6229
1989,11,11,1.1141,-0.44396,1.1993
1989,11,12,0.98461,-0.26744,1.02029
1989,11,13,0.53429,0.03719,0.53558
1989,11,14,0.22954,0.02228,0.23062
1989,11,15,0.17276,0.07339,0.18771
1989,11,16,0.33129,0.29687,0.44484
1989,11,17,-0.03207,0.45909,0.46021
1989,11,18,-0.50187,0.80588,0.94937
1989,11,19,-0.41825,1.28719,1.35343
1989,11,20,-0.47071,1.2815,1.36521
1989,11,21,-0.27274,0.93772,0.97658
1989,11,22,-0.11541,1.40877,1.41349
1989,11,23,-0.06582,1.54099,1.54239
1989,11,24,0.40782,1.54989,1.60265
1989,11,25,0.56059,1.67167,1.76316
1989,11,26,0.65694,1.60362,1.73297
1989,11,27,1.05669,1.49976,1.83463
1989,11,28,1.49007,1.4317,2.06642
1989,11,29,1.70006,1.18101,2.07002
1989,11,30,1.52373,1.07476,1.86464
1989,12,1,1.59191,0.47517,1.66131
1989,12,2,1.85052,0.24153,1.86621
1989,12,3,1.39832,0.37941,1.44887
1989,12,4,1.08017,0.23318,1.10506
1989,12,5,0.82809,0.4229,0.92983
1989,12,6,0.59875,0.66806,0.89711
1989,12,7,0.59842,0.67909,0.90513
1989,12,8,0.79837,0.55982,0.97509
1989,12,9,0.99893,0.27194,1.03529
1989,12,10,1.39912,0.11693,1.404
1989,12,11,1.24025,-0.04432,1.24104
1989,12,12,1.14699,-0.08173,1.1499
1989,12,13,0.96472,-0.07432,0.96757
1989,12,14,0.96145,0.13814,0.97133
1989,12,15,0.77357,0.25611,0.81487
1989,12,16,0.65906,0.20544,0.69034
1989,12,17,0.56688,0.44078,0.71808
1989,12,18,0.38055,0.04966,0.38378
1989,12,19,0.25987,-0.34163,0.42924
1989,12,20,0.43484,-0.49973,0.66243
1989,12,21,0.5401,-0.80624,0.97042
1989,12,22,0.46736,-0.87587,0.99276
1989,12,23,0.44296,-1.04099,1.13132
1989,12,24,0.01298,-1.11272,1.1128
1989,12,25,-0.20076,-1.24614,1.2622
1989,12,26,-0.35729,-1.17758,1.23059
1989,12,27,-0.37292,-1.00689,1.07373
1989,12,28,-0.43297,-1.00656,1.09573
1989,12,29,-0.56342,-0.9828,1.13285
1989,12,30,-0.46646,-1.32411,1.40387
1989,12,31,-0.30903,-1.49646,1.52804
1990,1,1,-0.58626,-1.5178,1.62709
1990,1,2,-0.75142,-1.46043,1.6424
1990,1,3,-1.09856,-1.52107,1.87629
1990,1,4,-1.13893,-1.56993,1.93955
1990,1,5,-1.33599,-1.50244,2.01052
1990,1,6,-1.44956,-1.202,1.88309
1990,1,7,-1.28735,-0.84483,1.53981
1990,1,8,-1.09533,-0.64073,1.26896
1990,1,9,-1.03803,-0.48307,1.14493
1990,1,10,-1.09517,-0.54651,1.22396
1990,1,11,-1.15292,-0.75445,1.37783
1990,1,12,-0.90231,-0.86201,1.24788
1990,1,13,-1.55361,-0.51443,1.63657
1990,1,14,-1.91028,-0.17874,1.91862
1990,1,15,-1.92453,0.50565,1.98985
1990,1,16,-2.24308,1.30604,2.5956
1990,1,17,-1.82254,1.64438,2.45472
1990,1,18,-1.30061,1.86462,2.27341
1990,1,19,-0.89303,1.66649,1.89068
1990,1,20,-0.82429,1.64252,1.83775
1990,1,21,-1.03668,1.61701,1.92079
1990,1,22,-1.14706,1.55016,1.92841
1990,1,23,-1.18718,1.43601,1.8632
1990,1,24,-0.96803,1.58504,1.85726
1990,1,25,-0.69233,1.44211,1.59969
1990,1,26,-0.99496,1.56371,1.85341
1990,1,27,-1.11688,1.76449,2.08826
1990,1,28,-0.56656,2.11981,2.19422
1990,1,29,-0.06342,2.1638,2.16473
1990,1,30,0.14764,1.8739,1.87971
1990,1,31,0.313,1.50124,1.53352
1990,2,1,0.80624,1.21542,1.45852
1990,2,2,0.92815,0.72063,1.17506
1990,2,3,0.74615,0.91385,1.17977
1990,2,4,0.63925,0.94666,1.14228
1990,2,5,0.72875,0.76806,1.05877
1990,2,6,0.69193,0.58176,0.90399
1990,2,7,0.74572,0.5321,0.91609
1990,2,8,0.94004,0.32662,0.99517
1990,2,9,0.93011,-0.16883,0.94531
1990,2,10,0.80738,-0.39525,0.89894
1990,2,11,0.81186,-0.39741,0.90391
1990,2,12,0.71966,-0.3841,0.81575
1990,2,13,0.85726,-0.40554,0.94835
1990,2,14,0.95648,-0.77294,1.22975
1990,2,15,0.96732,-1.12414,1.48304
1990,2,16,1.05749,-1.40251,1.75651
1990,2,17,1.05973,-1.54661,1.87484
1990,2,18,0.92792,-1.42498,1.70047
1990,2,19,0.45286,-1.3052,1.38154
1990,2,20,0.1135,-1.21692,1.2222
1990,2,21,-0.01864,-1.0645,1.06466
1990,2,22,-0.25869,-1.11163,1.14134
1990,2,23,-0.60428,-1.35679,1.48527
1990,2,24,-0.69188,-1.36525,1.53056
1990,2,25,-0.88413,-0.92914,1.28257
1990,2,26,-1.21566,-0.61114,1.36063
1990,2,27,-1.30184,-0.45088,1.3777
1990,2,28,-1.2969,-0.13513,1.30392
1990,3,1,-1.2753,-0.24327,1.2983
1990,3,2,-1.4748,-0.27601,1.5004
1990,3,3,-2.0574,-0.10664,2.06016
1990,3,4,-2.34318,-0.13887,2.34729
1990,3,5,-2.40812,0.13605,2.41196
1990,3,6,-2.38617,0.6752,2.47986
1990,3,7,-2.41149,1.15708,2.67471
1990,3,8,-2.42624,1.78232,3.01053
1990,3,9,-2.19453,1.89611,2.90021
1990,3,10,-1.94378,1.98159,2.77579
1990,3,11,-1.83482,2.17565,2.84606
1990,3,12,-1.86391,2.20861,2.89
1990,3,13,-1.54316,1.99203,2.51983
1990,3,14,-1.29149,2.32995,2.66394
1990,3,15,-0.74644,2.43993,2.55156
1990,3,16,-0.21678,2.35674,2.36669
1990,3,17,0.39841,2.45887,2.49093
1990,3,18,0.61111,1.93664,2.03077
1990,3,19,0.67048,2.00306,2.1123
1990,3,20,0.50627,2.1989,2.25643
1990,3,21,0.33924,2.1897,2.21582
1990,3,22,0.61904,2.01089,2.10401
1990,3,23,0.94484,1.98741,2.20057
1990,3,24,1.09817,1.80767,2.1151
1990,3,25,1.3102,1.32886,1.86614
1990,3,26,1.66565,0.72272,1.81569
1990,3,27,1.77012,0.44659,1.82559
1990,3,28,1.73074,0.0194,1.73085
1990,3,29,1.94213,-0.39262,1.98141
1990,3,30,1.93425,-0.72616,2.06607
1990,3,31,1.60306,-1.09447,1.94105
1990,4,1,1.24637,-1.1628,1.70457
1990,4,2,0.9293,-0.91864,1.30671
1990,4,3,0.55214,-0.92024,1.07317
1990,4,4,0.28497,-1.04098,1.07929
1990,4,5,-0.21354,-1.52502,1.5399
1990,4,6,-0.44605,-1.94349,1.99402
1990,4,7,-0.93256,-1.74653,1.97991
1990,4,8,-1.27166,-1.47092,1.94441
1990,4,9,-1.5764,-1.29223,2.03836
1990,4,10,-1.57861,-1.0673,1.90556
1990,4,11,-1.31039,-0.60798,1.44456
1990,4,12,-1.14627,-0.44422,1.22933
1990,4,13,-1.24598,-0.01899,1.24613
1990,4,14,-1.06865,0.36017,1.12771
1990,4,15,-1.07296,0.71508,1.28941
1990,4,16,-0.88051,1.03698,1.36038
1990,4,17,-0.80515,1.2064,1.4504
1990,4,18,-0.53281,1.53068,1.62076
1990,4,19,-0.17864,1.67151,1.68103
1990,4,20,0.10982,1.58603,1.58983
1990,4,21,0.3859,1.58146,1.62786
1990,4,22,0.43825,1.50374,1.5663
1990,4,23,0.8285,1.46315,1.68144
1990,4,24,1.19399,1.2004,1.6931
1990,4,25,1.443,0.76891,1.63507
1990,4,26,1.54174,0.03235,1.54208
1990,4,27,1.75156,-0.43658,1.80515
1990,4,28,1.2926,-0.92028,1.58674
1990,4,29,1.03065,-1.05412,1.47426
1990,4,30,0.98296,-1.08255,1.46223
1990,5,1,0.76752,-0.9585,1.22792
1990,5,2,0.76698,-1.04143,1.29338
1990,5,3,0.95706,-1.3378,1.64489
1990,5,4,0.96937,-1.56301,1.83921
1990,5,5,0.79789,-1.5096,1.70749
1990,5,6,1.01387,-1.49525,1.80658
1990,5,7,0.83955,-1.86252,2.043
1990,5,8,0.6292,-2.0449,2.13951
1990,5,9,0.38176,-2.27141,2.30327
1990,5,10,0.41439,-2.41236,2.4477
1990,5,11,0.03583,-2.45905,2.45931
1990,5,12,-0.46699,-2.65637,2.6971
1990,5,13,-0.93871,-2.25307,2.4408
1990,5,14,-1.42102,-1.72062,2.23155
1990,5,15,-1.52884,-1.35634,2.04377
1990,5,16,-1.58195,-0.99258,1.86756
1990,5,17,-1.63181,-0.96824,1.89745
1990,5,18,-1.59472,-0.56411,1.69155
1990,5,19,-1.72235,-0.29291,1.74708
1990,5,20,-1.59083,-0.0553,1.59179
1990,5,21,-1.3144,-0.06889,1.31621
1990,5,22,-1.2119,0.18575,1.22605
1990,5,23,-1.05849,0.26601,1.09141
1990,5,24,-0.9278,-0.01097,0.92786
1990,5,25,-0.46217,-0.21337,0.50905
1990,5,26,-0.48395,-0.10881,0.49603
1990,5,27,-0.48454,-0.04638,0.48676
1990,5,28,-0.72295,0.09556,0.72924
1990,5,29,-0.42316,0.06098,0.42754
1990,5,30,-0.55827,0.09327,0.56601
1990,5,31,-0.63365,0.16555,0.65492
1990,6,1,-0.73654,0.09973,0.74327
1990,6,2,-0.93906,0.21837,0.96411
1990,6,3,-1.01281,0.21415,1.0352
1990,6,4,-0.66486,0.33305,0.74361
1990,6,5,-0.65189,0.41499,0.77277
1990,6,6,-0.56446,0.44189,0.71686
1990,6,7,-0.43236,0.60668,0.74498
1990,6,8,-0.32113,0.62208,0.70007
1990,6,9,0.0214,0.72227,0.72259
1990,6,10,0.24677,0.55487,0.60727
1990,6,11,0.17966,0.42063,0.45739
1990,6,12,0.05934,0.33415,0.33938
1990,6,13,-0.09154,-0.01163,0.09227
1990,6,14,-0.17754,0.03903,0.18178
1990,6,15,-0.37661,0.09061,0.38736
1990,6,16,-0.45174,-0.15983,0.47918
1990,6,17,-0.68785,0.26245,0.73622
1990,6,18,-1.12337,0.39072,1.18938
1990,6,19,-1.11595,0.42154,1.19291
1990,6,20,-0.87264,0.58866,1.05262
1990,6,21,-0.63853,0.9004,1.10383
1990,6,22,-0.55773,0.58767,0.8102
1990,6,23,-0.14499,0.34016,0.36978
1990,6,24,-0.1268,0.60215,0.61535
1990,6,25,-0.49464,0.68807,0.84741
1990,6,26,-0.3046,0.61549,0.68673
1990,6,27,-0.108,0.65576,0.6646
1990,6,28,0.08388,0.43272,0.44078
1990,6,29,0.36594,0.17993,0.40778
1990,6,30,0.53304,-0.12415,0.54731
1990,7,1,0.56612,-0.30203,0.64165
1990,7,2,0.51702,-0.31006,0.60286
1990,7,3,0.33168,-0.17377,0.37445
1990,7,4,0.12963,-0.46786,0.48549
1990,7,5,0.09103,-0.44246,0.45173
1990,7,6,-0.42294,-0.55456,0.69743
1990,7,7,-0.39379,-0.78202,0.87557
1990,7,8,-0.14895,-0.45582,0.47954
1990,7,9,-0.07183,-0.52724,0.53211
1990,7,10,-0.12212,-0.72546,0.73566
1990,7,11,-0.24736,-0.46988,0.53101
1990,7,12,-0.3499,-0.15505,0.38271
1990,7,13,-0.39521,0.00877,0.39531
1990,7,14,-0.39401,-0.05883,0.39838
1990,7,15,-0.50119,0.07867,0.50733
1990,7,16,-0.56837,-0.02716,0.56901
1990,7,17,-0.32667,-0.09865,0.34124
1990,7,18,-0.06416,-0.09365,0.11352
1990,7,19,-0.10644,-0.22037,0.24473
1990,7,20,-0.40542,-0.21187,0.45744
1990,7,21,-0.54172,-0.25444,0.59849
1990,7,22,-0.62867,-0.26324,0.68156
1990,7,23,-0.90832,-0.15504,0.92145
1990,7,24,-0.98509,-0.08421,0.98868
1990,7,25,-0.9633,-0.11535,0.97018
1990,7,26,-0.65548,0.23908,0.69772
1990,7,27,-0.47148,0.25504,0.53604
1990,7,28,-0.25987,0.29175,0.3907
1990,7,29,-0.45943,0.18832,0.49653
1990,7,30,-0.37849,0.56171,0.67732
1990,7,31,-0.37609,0.57337,0.68571
1990,8,1,-0.14147,0.33104,0.36
1990,8,2,0.21681,0.40755,0.46163
1990,8,3,0.07987,0.46844,0.4752
1990,8,4,0.19476,0.3442,0.39548
1990,8,5,0.13552,0.27809,0.30936
1990,8,6,0.12156,0.08119,0.14618
1990,8,7,0.31562,-0.15974,0.35374
1990,8,8,0.32567,-0.0802,0.3354
1990,8,9,0.29048,0.05228,0.29515
1990,8,10,0.34993,0.20214,0.40412
1990,8,11,0.14343,0.49675,0.51705
1990,8,12,-0.16982,0.35653,0.39491
1990,8,13,-0.12292,0.36064,0.38101
1990,8,14,-0.53506,0.6835,0.86802
1990,8,15,-0.89048,0.8249,1.21384
1990,8,16,-1.21826,1.18223,1.69759
1990,8,17,-1.33288,1.3209,1.87653
1990,8,18,-1.14121,1.35122,1.76866
1990,8,19,-1.01033,1.6808,1.96109
1990,8,20,-0.63401,1.91741,2.01951
1990,8,21,-0.2642,2.00287,2.02023
1990,8,22,-0.02401,1.91241,1.91256
1990,8,23,0.54446,1.88861,1.96553
1990,8,24,0.70329,1.5742,1.72416
1990,8,25,0.52101,1.22588,1.33201
1990,8,26,0.47569,0.8815,1.00166
1990,8,27,0.34421,0.57882,0.67343
1990,8,28,0.27358,0.07808,0.28451
1990,8,29,0.05738,-0.02162,0.06132
1990,8,30,-0.14118,-0.26,0.29586
1990,8,31,-0.27308,-0.32849,0.42718
1990,9,1,-0.42231,-0.1753,0.45724
1990,9,2,-0.58945,-0.17236,0.61414
1990,9,3,-0.53833,-0.2178,0.58072
1990,9,4,-0.35669,-0.28246,0.45499
1990,9,5,-0.06766,0.00967,0.06835
1990,9,6,0.07219,0.05678,0.09185
1990,9,7,0.42038,0.18386,0.45883
1990,9,8,0.62893,0.28437,0.69023
1990,9,9,0.70362,-0.0547,0.70574
1990,9,10,0.96036,-0.13357,0.96961
1990,9,11,0.82323,-0.28828,0.87225
1990,9,12,0.86235,-0.43562,0.96613
1990,9,13,0.89949,-0.49772,1.02801
1990,9,14,0.58156,-0.45871,0.74069
1990,9,15,0.4934,-0.70066,0.85695
1990,9,16,0.43897,-0.6134,0.75429
1990,9,17,0.38736,-0.61581,0.72751
1990,9,18,0.42015,-0.85956,0.95675
1990,9,19,0.35577,-0.96525,1.02873
1990,9,20,0.3221,-0.99366,1.04456
1990,9,21,0.29689,-0.89175,0.93988
1990,9,22,0.15543,-1.06531,1.07659
1990,9,23,0.35804,-1.27096,1.32043
1990,9,24,0.31697,-1.34752,1.38429
1990,9,25,0.24428,-1.35188,1.37378
1990,9,26,0.02526,-1.08259,1.08288
1990,9,27,-0.05808,-0.75303,0.75526
1990,9,28,-0.02811,-0.83279,0.83327
1990,9,29,0.17242,-0.85508,0.87229
1990,9,30,0.10159,-0.62538,0.63358
1990,10,1,0.02132,-0.29548,0.29625
1990,10,2,0.22212,0.10864,0.24726
1990,10,3,0.41089,0.4526,0.61129
1990,10,4,0.53301,0.67394,0.85924
1990,10,5,0.82352,0.75758,1.11898
1990,10,6,1.1256,0.72954,1.34135
1990,10,7,1.4155,0.21833,1.43224
1990,10,8,1.52448,-0.28804,1.55145
1990,10,9,1.47427,-0.6706,1.61962
1990,10,10,1.49158,-0.90312,1.74368
1990,10,11,1.42793,-1.02693,1.75886
1990,10,12,1.59391,-1.07293,1.92139
1990,10,13,1.65997,-1.126,2.00584
1990,10,14,1.76315,-1.3183,2.2015
1990,10,15,1.82017,-1.26003,2.21375
1990,10,16,1.74071,-1.3215,2.18551
1990,10,17,1.5218,-1.43048,2.08857
1990,10,18,1.35753,-1.51628,2.03519
1990,10,19,1.32601,-1.17107,1.7691
1990,10,20,1.52374,-1.06643,1.85985
1990,10,21,1.68659,-1.15974,2.04685
1990,10,22,1.63281,-1.25247,2.05785
1990,10,23,1.52222,-1.54556,2.16931
1990,10,24,1.44646,-1.72194,2.24884
1990,10,25,1.39248,-1.74607,2.23332
1990,10,26,1.08985,-1.76572,2.07498
1990,10,27,1.04254,-1.71453,2.00661
1990,10,28,0.9262,-1.64637,1.88902
1990,10,29,0.49912,-1.65965,1.73308
1990,10,30,0.15533,-1.78956,1.79628
1990,10,31,-0.14324,-1.46221,1.46921
1990,11,1,-0.21804,-1.19546,1.21518
1990,11,2,-0.41656,-0.93771,1.02607
1990,11,3,-0.68485,-0.77146,1.03158
1990,11,4,-0.5235,-0.37441,0.64361
1990,11,5,-0.40631,-0.02324,0.40698
1990,11,6,-0.43355,0.21577,0.48428
1990,11,7,-0.44812,-0.12636,0.46559
1990,11,8,-0.39476,0.11898,0.4123
1990,11,9,-0.33681,0.17291,0.3786
1990,11,10,-0.28475,0.39662,0.48826
1990,11,11,-0.03752,0.45395,0.45549
1990,11,12,0.00278,0.68394,0.68394
1990,11,13,0.26649,1.12314,1.15432
1990,11,14,0.85604,1.52752,1.75104
1990,11,15,1.18447,1.71615,2.08522
1990,11,16,1.42445,1.78255,2.28178
1990,11,17,1.56735,1.60711,2.24486
1990,11,18,1.5003,1.17982,1.90863
1990,11,19,1.79219,0.98477,2.04493
1990,11,20,1.92658,0.67793,2.04237
1990,11,21,1.87875,0.40554,1.92202
1990,11,22,1.76846,0.09065,1.77079
1990,11,23,1.73124,0.13394,1.73641
1990,11,24,1.24,0.20452,1.25676
1990,11,25,1.0346,0.46589,1.13466
1990,11,26,0.73788,0.74046,1.04535
1990,11,27,0.62762,1.06037,1.23219
1990,11,28,0.76071,1.20084,1.42151
1990,11,29,0.7071,1.30184,1.48148
1990,11,30,0.90115,1.3231,1.60083
1990,12,1,1.1814,1.11878,1.62708
1990,12,2,1.2983,0.72733,1.48815
1990,12,3,1.94718,0.32964,1.97488
1990,12,4,2.25306,-0.23518,2.2653
1990,12,5,2.189,-0.58732,2.26643
1990,12,6,2.02187,-0.98261,2.248
1990,12,7,1.73442,-1.41566,2.23882
1990,12,8,1.49549,-1.92323,2.43625
1990,12,9,1.08019,-1.94054,2.22093
1990,12,10,0.87366,-2.14499,2.31608
1990,12,11,0.50003,-1.86221,1.92818
1990,12,12,0.09733,-1.75507,1.75776
1990,12,13,-0.41621,-1.37925,1.44068
1990,12,14,-0.77369,-1.17305,1.40522
1990,12,15,-0.99665,-1.04178,1.44174
1990,12,16,-1.0932,-0.72081,1.30945
1990,12,17,-1.24618,-0.1959,1.26149
1990,12,18,-1.39763,0.3467,1.43999
1990,12,19,-1.15529,0.65223,1.32669
1990,12,20,-0.96715,0.93954,1.34837
1990,12,21,-0.63907,1.01127,1.19628
1990,12,22,-0.17537,0.8613,0.87897
1990,12,23,0.07687,0.72928,0.73332
1990,12,24,0.23797,0.85793,0.89032
1990,12,25,0.20096,0.93737,0.95867
1990,12,26,0.31846,0.78009,0.84259
1990,12,27,0.45606,0.6163,0.76669
1990,12,28,0.54817,0.72813,0.91141
1990,12,29,0.40658,0.5462,0.68091
1990,12,30,0.39098,0.60112,0.71709
1990,12,31,0.36118,0.49044,0.60908
1991,1,1,0.34967,0.33012,0.48088
1991,1,2,0.25027,0.19727,0.31867
1991,1,3,0.12019,0.09679,0.15432
1991,1,4,-0.22674,0.06668,0.23634
1991,1,5,-0.39139,-0.20332,0.44105
1991,1,6,-0.41295,-0.36176,0.549
1991,1,7,-0.60195,-0.22559,0.64283
1991,1,8,-0.64335,0.24655,0.68897
1991,1,9,-0.46797,0.53322,0.70945
1991,1,10,-0.37709,0.56185,0.67667
1991,1,11,-0.18324,0.43906,0.47577
1991,1,12,-0.15594,0.44928,0.47558
1991,1,13,0.28359,0.36121,0.45923
1991,1,14,0.22847,-0.0655,0.23768
1991,1,15,0.29937,-0.65706,0.72204
1991,1,16,0.66629,-0.72881,0.98748
1991,1,17,0.53413,-0.75892,0.92804
1991,1,18,0.29662,-0.84893,0.89926
1991,1,19,0.19005,-1.14563,1.16129
1991,1,20,-0.25094,-1.25827,1.28305
1991,1,21,-0.6439,-0.98049,1.17302
1991,1,22,-1.21922,-0.65915,1.38599
1991,1,23,-1.591,-0.37921,1.63557
1991,1,24,-1.54961,-0.34202,1.5869
1991,1,25,-1.22799,0.01162,1.22804
1991,1,26,-1.20733,0.28838,1.24129
1991,1,27,-1.17798,0.38384,1.23894
1991,1,28,-1.08595,0.11413,1.09193
1991,1,29,-0.74468,0.48257,0.88737
1991,1,30,-0.32492,0.75696,0.82375
1991,1,31,-0.06762,0.74957,0.75261
1991,2,1,-0.36131,0.62423,0.72125
1991,2,2,-0.32646,0.33834,0.47016
1991,2,3,-0.68668,0.38469,0.78709
1991,2,4,-0.70209,0.50794,0.86657
1991,2,5,-0.52412,0.32973,0.61921
1991,2,6,-0.28613,0.27394,0.39613
1991,2,7,-0.25962,0.30333,0.39926
1991,2,8,-0.12953,0.50875,0.52498
1991,2,9,-0.13498,0.66711,0.68063
1991,2,10,-0.38889,0.74421,0.83969
1991,2,11,-0.28631,0.34853,0.45105
1991,2,12,-0.3939,0.25142,0.4673
1991,2,13,-0.34505,0.20346,0.40057
1991,2,14,-0.5274,0.47394,0.70906
1991,2,15,-0.82755,0.66333,1.06059
1991,2,16,-0.99078,0.74789,1.24137
1991,2,17,-0.92067,0.82472,1.23604
1991,2,18,-0.88715,1.06295,1.38452
1991,2,19,-1.07821,1.16734,1.58909
1991,2,20,-1.17732,1.29595,1.75088
1991,2,21,-1.32496,1.40451,1.93085
1991,2,22,-1.2125,1.30572,1.78187
1991,2,23,-1.35424,1.01338,1.69142
1991,2,24,-0.59319,1.16333,1.30584
1991,2,25,-0.14028,1.20898,1.21709
1991,2,26,0.36517,1.08364,1.14352
1991,2,27,0.54514,1.01228,1.14973
1991,2,28,0.78249,0.91074,1.20072
1991,3,1,0.99282,1.13404,1.50723
1991,3,2,0.93741,0.87711,1.28377
1991,3,3,1.0268,0.58675,1.18262
1991,3,4,0.96796,0.38162,1.04047
1991,3,5,0.77681,0.02158,0.77711
1991,3,6,0.85493,-0.25197,0.89129
1991,3,7,0.71659,-0.13513,0.72922
1991,3,8,0.54886,0.08434,0.5553
1991,3,9,0.54532,0.31078,0.62766
1991,3,10,0.4807,0.31487,0.57465
1991,3,11,0.34024,0.01393,0.34053
1991,3,12,0.27068,-0.19388,0.33295
1991,3,13,0.28571,-0.25186,0.38087
1991,3,14,0.05687,-0.18385,0.19245
1991,3,15,-0.14946,-0.17982,0.23382
1991,3,16,-0.0556,-0.54697,0.54979
1991,3,17,0.27141,-0.55504,0.61785
1991,3,18,0.28475,-0.24092,0.373
1991,3,19,-0.0665,-0.28302,0.29072
1991,3,20,-0.01574,-0.48861,0.48887
1991,3,21,-0.13287,-0.52503,0.54158
1991,3,22,0.07902,-0.53449,0.5403
1991,3,23,0.1822,-0.47425,0.50805
1991,3,24,0.47104,-0.59873,0.76181
1991,3,25,0.87012,-0.79363,1.17769
