Year,Month,Day,FMO1,FMO2,Amplitude
2007,6,25,-0.10996,0.44259,0.45605
2007,6,26,-0.31591,0.26491,0.41228
2007,6,27,-0.53205,0.11643,0.54464
2007,6,28,-0.75332,0.00511,0.75333
2007,6,29,-0.97277,-0.0648,0.97493
2007,6,30,-1.18182,-0.09306,1.18548
2007,7,1,-1.37061,-0.08328,1.37314
2007,7,2,-1.52862,-0.04251,1.52921
2007,7,3,-1.64534,0.01953,1.64545
2007,7,4,-1.71109,0.09141,1.71353
2007,7,5,-1.71787,0.16108,1.7254
2007,7,6,-1.66005,0.21705,1.67418
2007,7,7,-1.5351,0.24945,1.55523
2007,7,8,-1.34403,0.251,1.36726
2007,7,9,-1.09164,0.21765,1.11312
2007,7,10,-0.7865,0.14904,0.8005
2007,7,11,-0.44069,0.04851,0.44335
2007,7,12,-0.06921,-0.07715,0.10365
2007,7,13,0.31076,-0.21828,0.37976
2007,7,14,0.68087,-0.36321,0.77169
2007,7,15,1.02267,-0.4993,1.13805
2007,7,16,1.31873,-0.61409,1.4547
2007,7,17,1.55374,-0.69639,1.70267
2007,7,18,1.71549,-0.73736,1.86724
2007,7,19,1.79561,-0.73135,1.93883
2007,7,20,1.79016,-0.67646,1.9137
2007,7,21,1.69983,-0.57481,1.79439
2007,7,22,1.52992,-0.43247,1.58988
2007,7,23,1.28995,-0.25905,1.3157
2007,7,24,0.99302,-0.06695,0.99528
2007,7,25,0.655,0.12958,0.6677
2007,7,26,0.29346,0.31558,0.43094
2007,7,27,-0.07339,0.47656,0.48218
2007,7,28,-0.42785,0.59976,0.73673
2007,7,29,-0.75375,0.67511,1.01188
2007,7,30,-1.03735,0.69611,1.24926
2007,7,31,-1.26805,0.66039,1.42971
2007,8,1,-1.43882,0.56993,1.54759
2007,8,2,-1.54641,0.43094,1.60533
2007,8,3,-1.59127,0.25336,1.61131
2007,8,4,-1.57723,0.05011,1.57802
2007,8,5,-1.51095,-0.16391,1.51981
2007,8,6,-1.40126,-0.37301,1.45006
2007,8,7,-1.25837,-0.56199,1.37816
2007,8,8,-1.09303,-0.71725,1.30735
2007,8,9,-0.91576,-0.82797,1.23457
2007,8,10,-0.73616,-0.88688,1.1526
2007,8,11,-0.56237,-0.89087,1.05352
2007,8,12,-0.40064,-0.84117,0.93171
2007,8,13,-0.25518,-0.74333,0.78591
2007,8,14,-0.12811,-0.60663,0.62001
2007,8,15,-0.01966,-0.44343,0.44387
2007,8,16,0.07157,-0.26811,0.2775
2007,8,17,0.14819,-0.09592,0.17652
2007,8,18,0.21352,0.05823,0.22132
2007,8,19,0.2712,0.18099,0.32605
2007,8,20,0.32466,0.26161,0.41695
2007,8,21,0.37681,0.29281,0.4772
2007,8,22,0.42972,0.27137,0.50823
2007,8,23,0.48451,0.19835,0.52354
2007,8,24,0.54128,0.07904,0.54702
2007,8,25,0.59922,-0.07748,0.60421
2007,8,26,0.6567,-0.25899,0.70593
2007,8,27,0.71159,-0.45117,0.84257
2007,8,28,0.76148,-0.63858,0.9938
2007,8,29,0.80393,-0.80596,1.13836
2007,8,30,0.83677,-0.93926,1.25793
2007,8,31,0.85826,-1.02677,1.33823
2007,9,1,0.86721,-1.05993,1.36949
2007,9,2,0.86304,-1.03393,1.3468
2007,9,3,0.84575,-0.94803,1.27045
2007,9,4,0.8158,-0.80551,1.14646
2007,9,5,0.77404,-0.61339,0.98762
2007,9,6,0.72146,-0.38186,0.81629
2007,9,7,0.65909,-0.12341,0.67054
2007,9,8,0.58782,0.14808,0.60619
2007,9,9,0.50836,0.41838,0.65838
2007,9,10,0.42115,0.67393,0.7947
2007,9,11,0.32644,0.90277,0.95998
2007,9,12,0.22439,1.09531,1.11806
2007,9,13,0.11521,1.24485,1.25017
2007,9,14,-0.00065,1.34788,1.34788
2007,9,15,-0.12228,1.40411,1.40942
2007,9,16,-0.24814,1.41621,1.43778
2007,9,17,-0.37594,1.38937,1.43933
2007,9,18,-0.50253,1.33063,1.42236
2007,9,19,-0.62397,1.24813,1.39541
2007,9,20,-0.73567,1.15027,1.3654
2007,9,21,-0.83254,1.04495,1.33605
2007,9,22,-0.90939,0.93888,1.30709
2007,9,23,-0.96127,0.83703,1.27462
2007,9,24,-0.98389,0.74233,1.23252
2007,9,25,-0.97406,0.6555,1.17409
2007,9,26,-0.93003,0.57524,1.09355
2007,9,27,-0.85181,0.4985,0.98696
2007,9,28,-0.74137,0.42104,0.85259
2007,9,29,-0.60264,0.33802,0.69097
2007,9,30,-0.44142,0.24474,0.50473
2007,10,1,-0.2651,0.13731,0.29855
2007,10,2,-0.08223,0.01329,0.08329
2007,10,3,0.098,-0.12784,0.16108
2007,10,4,0.26641,-0.28436,0.38966
2007,10,5,0.41443,-0.45225,0.61341
2007,10,6,0.5348,-0.62529,0.8228
2007,10,7,0.62209,-0.79548,1.00984
2007,10,8,0.67316,-0.95358,1.16724
2007,10,9,0.6874,-1.08983,1.28851
2007,10,10,0.66686,-1.1948,1.36831
2007,10,11,0.61608,-1.26018,1.40272
2007,10,12,0.54178,-1.2796,1.38957
2007,10,13,0.45235,-1.24927,1.32865
2007,10,14,0.35719,-1.16852,1.22189
2007,10,15,0.26596,-1.03996,1.07343
2007,10,16,0.18781,-0.86958,0.88963
2007,10,17,0.13059,-0.66638,0.67905
2007,10,18,0.10023,-0.44188,0.45311
2007,10,19,0.10019,-0.20938,0.23211
2007,10,20,0.13116,0.01702,0.13226
2007,10,21,0.19096,0.22336,0.29386
2007,10,22,0.27466,0.39693,0.48269
2007,10,23,0.37497,0.52719,0.64694
2007,10,24,0.48278,0.60664,0.7753
2007,10,25,0.58788,0.63141,0.86271
2007,10,26,0.67977,0.60162,0.90776
2007,10,27,0.74849,0.52148,0.91224
2007,10,28,0.78545,0.39897,0.88097
2007,10,29,0.78407,0.24535,0.82157
2007,10,30,0.74034,0.07436,0.74407
2007,10,31,0.65311,-0.09885,0.66055
2007,11,1,0.5242,-0.25876,0.58459
2007,11,2,0.3582,-0.39073,0.53007
2007,11,3,0.1621,-0.48205,0.50857
2007,11,4,-0.05528,-0.52301,0.52592
2007,11,5,-0.28403,-0.50763,0.58169
2007,11,6,-0.51395,-0.43419,0.6728
2007,11,7,-0.73533,-0.30543,0.79624
2007,11,8,-0.93969,-0.12845,0.94843
2007,11,9,-1.12044,0.08581,1.12372
2007,11,10,-1.27323,0.32321,1.31361
2007,11,11,-1.39617,0.56748,1.50709
2007,11,12,-1.48985,0.80127,1.69166
2007,11,13,-1.55699,1.00744,1.8545
2007,11,14,-1.602,1.1702,1.98388
2007,11,15,-1.63034,1.27629,2.07049
2007,11,16,-1.64773,1.31585,2.10867
2007,11,17,-1.65946,1.28312,2.09766
2007,11,18,-1.66954,1.17685,2.04263
2007,11,19,-1.6802,1.00035,1.95545
2007,11,20,-1.69136,0.76125,1.85478
2007,11,21,-1.70047,0.47098,1.76449
2007,11,22,-1.70254,0.14391,1.70861
2007,11,23,-1.69045,-0.20356,1.70266
2007,11,24,-1.6555,-0.55413,1.74578
2007,11,25,-1.58816,-0.89072,1.82089
2007,11,26,-1.47897,-1.19755,1.90302
2007,11,27,-1.31953,-1.46105,1.96871
2007,11,28,-1.10339,-1.67063,2.00211
2007,11,29,-0.82698,-1.81917,1.99832
2007,11,30,-0.49023,-1.90326,1.96538
2007,12,1,-0.09703,-1.92313,1.92557
2007,12,2,0.34463,-1.88236,1.91365
2007,12,3,0.82284,-1.78736,1.96767
2007,12,4,1.32226,-1.64664,2.11182
2007,12,5,1.82489,-1.47001,2.34332
2007,12,6,2.31105,-1.26775,2.63593
2007,12,7,2.76061,-1.0498,2.95348
2007,12,8,3.1542,-0.82505,3.26032
2007,12,9,3.4745,-0.60076,3.52605
2007,12,10,3.7073,-0.38226,3.72696
2007,12,11,3.84251,-0.17275,3.84639
2007,12,12,3.87478,0.02659,3.87487
2007,12,13,3.80385,0.21634,3.81
2007,12,14,3.6346,0.3984,3.65637
2007,12,15,3.37662,0.57546,3.42531
2007,12,16,3.0436,0.75037,3.13474
2007,12,17,2.65235,0.92553,2.8092
2007,12,18,2.22167,1.10237,2.48013
2007,12,19,1.77109,1.28092,2.18575
2007,12,20,1.31956,1.4595,1.96758
2007,12,21,0.88432,1.63471,1.85857
2007,12,22,0.47977,1.80148,1.86428
2007,12,23,0.11678,1.95338,1.95687
2007,12,24,-0.1979,2.08307,2.09245
2007,12,25,-0.46174,2.18286,2.23116
2007,12,26,-0.67631,2.24535,2.34499
2007,12,27,-0.84682,2.26409,2.41727
2007,12,28,-0.98134,2.23415,2.44018
2007,12,29,-1.0899,2.15264,2.41283
2007,12,30,-1.18344,2.01903,2.3403
2007,12,31,-1.27269,1.83534,2.23343
2008,1,1,-1.36717,1.60609,2.10919
2008,1,2,-1.47426,1.33811,1.99098
2008,1,3,-1.59853,1.04008,1.90711
2008,1,4,-1.74129,0.72204,1.88505
2008,1,5,-1.90043,0.39468,1.94098
2008,1,6,-2.07058,0.0687,2.07172
2008,1,7,-2.24349,-0.24591,2.25693
2008,1,8,-2.40871,-0.54049,2.4686
2008,1,9,-2.55438,-0.80815,2.67917
2008,1,10,-2.66819,-1.04416,2.86522
2008,1,11,-2.73834,-1.24609,3.00853
2008,1,12,-2.75451,-1.41373,3.09612
2008,1,13,-2.70862,-1.54887,3.1202
2008,1,14,-2.59555,-1.65494,3.07826
2008,1,15,-2.41353,-1.73641,2.97326
2008,1,16,-2.16438,-1.79826,2.81394
2008,1,17,-1.85345,-1.84533,2.61544
2008,1,18,-1.48933,-1.88174,2.3998
2008,1,19,-1.08338,-1.91041,2.19621
2008,1,20,-0.64906,-1.9327,2.03878
2008,1,21,-0.20119,-1.94827,1.95863
2008,1,22,0.24489,-1.95501,1.97029
2008,1,23,0.67414,-1.94933,2.06261
2008,1,24,1.07254,-1.92646,2.20491
2008,1,25,1.42779,-1.88101,2.36152
2008,1,26,1.72975,-1.80755,2.50186
2008,1,27,1.97089,-1.70126,2.60359
2008,1,28,2.14638,-1.55856,2.65255
2008,1,29,2.25415,-1.37765,2.6418
2008,1,30,2.29478,-1.15893,2.57082
2008,1,31,2.27119,-0.90524,2.44495
2008,2,1,2.18836,-0.6219,2.27501
2008,2,2,2.05287,-0.31652,2.07713
2008,2,3,1.87252,0.00134,1.87252
2008,2,4,1.65587,0.32076,1.68665
2008,2,5,1.41188,0.63015,1.54612
2008,2,6,1.14953,0.918,1.4711
2008,2,7,0.87758,1.17368,1.46549
2008,2,8,0.60427,1.38822,1.51404
2008,2,9,0.33722,1.55491,1.59106
2008,2,10,0.08326,1.66981,1.67188
2008,2,11,-0.15165,1.73198,1.73861
2008,2,12,-0.36247,1.74358,1.78086
2008,2,13,-0.54512,1.70964,1.79444
2008,2,14,-0.69653,1.63763,1.77961
2008,2,15,-0.81466,1.53688,1.73944
2008,2,16,-0.89848,1.41778,1.67851
2008,2,17,-0.94805,1.291,1.60171
2008,2,18,-0.96442,1.16656,1.5136
2008,2,19,-0.94966,1.05309,1.41805
2008,2,20,-0.90674,0.9571,1.31842
2008,2,21,-0.83943,0.88252,1.21799
2008,2,22,-0.75211,0.8304,1.12037
2008,2,23,-0.64958,0.79889,1.02965
2008,2,24,-0.53682,0.78344,0.94971
2008,2,25,-0.4187,0.77731,0.88291
2008,2,26,-0.29974,0.77217,0.82831
2008,2,27,-0.18382,0.75897,0.78091
2008,2,28,-0.07397,0.72877,0.73252
2008,2,29,0.02776,0.67371,0.67428
2008,3,1,0.12044,0.58778,0.6
2008,3,2,0.2042,0.46754,0.51019
2008,3,3,0.28012,0.31261,0.41976
2008,3,4,0.3501,0.1259,0.37205
2008,3,5,0.41649,-0.08642,0.42536
2008,3,6,0.4818,-0.31523,0.57576
2008,3,7,0.54833,-0.549,0.77593
2008,3,8,0.61777,-0.77466,0.99083
2008,3,9,0.69086,-0.9785,1.19781
2008,3,10,0.76714,-1.14723,1.38009
2008,3,11,0.84475,-1.26907,1.52451
2008,3,12,0.92042,-1.3347,1.62129
2008,3,13,0.98952,-1.33815,1.66427
2008,3,14,1.04633,-1.27737,1.65121
2008,3,15,1.08439,-1.15458,1.58397
2008,3,16,1.09698,-0.97632,1.46852
2008,3,17,1.07765,-0.7531,1.31472
2008,3,18,1.02085,-0.49888,1.13623
2008,3,19,0.92244,-0.23013,0.95071
2008,3,20,0.78027,0.03521,0.78107
2008,3,21,0.59454,0.27895,0.65673
2008,3,22,0.36807,0.48394,0.60801
2008,3,23,0.10637,0.63526,0.64411
2008,3,24,-0.18243,0.72133,0.74405
2008,3,25,-0.48794,0.73478,0.88203
2008,3,26,-0.79797,0.67301,1.04388
2008,3,27,-1.09916,0.53851,1.22399
2008,3,28,-1.37775,0.33875,1.41879
2008,3,29,-1.6204,0.08572,1.62267
2008,3,30,-1.81497,-0.20479,1.82649
2008,3,31,-1.95129,-0.51424,2.01792
2008,4,1,-2.02184,-0.82254,2.18275
2008,4,2,-2.02217,-1.10944,2.30651
2008,4,3,-1.95127,-1.35583,2.37607
2008,4,4,-1.8116,-1.54508,2.381
2008,4,5,-1.60897,-1.66411,2.31475
2008,4,6,-1.35218,-1.7043,2.17555
2008,4,7,-1.05247,-1.66205,1.96725
2008,4,8,-0.72288,-1.53895,1.70027
2008,4,9,-0.37745,-1.34172,1.3938
2008,4,10,-0.03041,-1.08165,1.08208
2008,4,11,0.30458,-0.77383,0.83161
2008,4,12,0.61519,-0.43608,0.75407
2008,4,13,0.89096,-0.08771,0.89526
2008,4,14,1.12376,0.25179,1.15162
2008,4,15,1.30805,0.56409,1.4245
2008,4,16,1.44096,0.83322,1.66452
2008,4,17,1.52213,1.04661,1.84724
2008,4,18,1.55351,1.1959,1.9605
2008,4,19,1.5389,1.27737,1.99997
2008,4,20,1.48352,1.29206,1.96729
2008,4,21,1.39349,1.24559,1.86904
2008,4,22,1.27527,1.14762,1.71562
2008,4,23,1.13528,1.01099,1.52018
2008,4,24,0.97942,0.85069,1.29729
2008,4,25,0.81288,0.68272,1.06155
2008,4,26,0.63992,0.52279,0.82632
2008,4,27,0.46388,0.38518,0.60295
2008,4,28,0.28723,0.28166,0.40228
2008,4,29,0.11173,0.22061,0.24729
2008,4,30,-0.06134,0.20645,0.21537
2008,5,1,-0.23089,0.23932,0.33254
2008,5,2,-0.39584,0.31512,0.50596
2008,5,3,-0.55484,0.42589,0.69945
2008,5,4,-0.70615,0.5604,0.9015
2008,5,5,-0.84753,0.70509,1.10248
2008,5,6,-0.97631,0.84509,1.29127
2008,5,7,-1.08942,0.96538,1.45561
2008,5,8,-1.18359,1.05194,1.5835
2008,5,9,-1.25559,1.09286,1.66459
2008,5,10,-1.30245,1.07924,1.69149
2008,5,11,-1.32178,1.00589,1.661
2008,5,12,-1.31195,0.87178,1.57518
2008,5,13,-1.27231,0.68015,1.4427
2008,5,14,-1.20333,0.43835,1.28068
2008,5,15,-1.10658,0.15735,1.11771
2008,5,16,-0.98474,-0.14901,0.99595
2008,5,17,-0.84141,-0.46489,0.9613
2008,5,18,-0.68096,-0.7736,1.03061
2008,5,19,-0.5082,-1.05863,1.1743
2008,5,20,-0.32817,-1.30483,1.34547
2008,5,21,-0.14578,-1.49933,1.5064
2008,5,22,0.03441,-1.63239,1.63275
2008,5,23,0.20841,-1.69799,1.71073
2008,5,24,0.37296,-1.69415,1.73472
2008,5,25,0.52562,-1.62298,1.70597
2008,5,26,0.66473,-1.49041,1.63193
2008,5,27,0.78933,-1.30576,1.5258
2008,5,28,0.89906,-1.08096,1.40598
2008,5,29,0.99392,-0.82972,1.29473
2008,5,30,1.07411,-0.56661,1.2144
2008,5,31,1.13981,-0.30599,1.18016
2008,6,1,1.19101,-0.06117,1.19258
2008,6,2,1.22741,0.15644,1.23734
2008,6,3,1.24838,0.33798,1.29332
2008,6,4,1.25294,0.47758,1.34087
2008,6,5,1.23989,0.57251,1.36568
2008,6,6,1.20794,0.62321,1.35923
2008,6,7,1.15594,0.63299,1.31791
2008,6,8,1.08307,0.60761,1.24186
2008,6,9,0.98908,0.55463,1.13397
2008,6,10,0.87448,0.48273,0.99888
2008,6,11,0.74072,0.40099,0.84229
2008,6,12,0.59017,0.3181,0.67044
2008,6,13,0.42623,0.24177,0.49002
2008,6,14,0.25311,0.17819,0.30954
2008,6,15,0.07575,0.13161,0.15185
2008,6,16,-0.10052,0.10419,0.14477
2008,6,17,-0.27025,0.09596,0.28678
2008,6,18,-0.4282,0.105,0.44088
2008,6,19,-0.56969,0.12772,0.58383
2008,6,20,-0.69089,0.15934,0.70903
2008,6,21,-0.78905,0.19435,0.81263
2008,6,22,-0.86265,0.22709,0.89204
2008,6,23,-0.91146,0.25225,0.94572
2008,6,24,-0.9365,0.26535,0.97337
2008,6,25,-0.93985,0.26311,0.97598
2008,6,26,-0.92445,0.24372,0.95604
2008,6,27,-0.89378,0.20692,0.91742
2008,6,28,-0.85152,0.15401,0.86534
2008,6,29,-0.80121,0.08772,0.806
2008,6,30,-0.74592,0.01187,0.74602
2008,7,1,-0.68802,-0.06887,0.69146
2008,7,2,-0.62898,-0.14946,0.64649
2008,7,3,-0.56931,-0.22484,0.6121
2008,7,4,-0.5086,-0.29036,0.58564
2008,7,5,-0.44566,-0.34207,0.5618
2008,7,6,-0.37875,-0.37702,0.53441
2008,7,7,-0.30589,-0.39338,0.49831
2008,7,8,-0.22523,-0.39055,0.45084
2008,7,9,-0.13534,-0.36908,0.39311
2008,7,10,-0.0356,-0.3306,0.33251
2008,7,11,0.07359,-0.27757,0.28716
2008,7,12,0.19063,-0.21308,0.28591
2008,7,13,0.31265,-0.14058,0.3428
2008,7,14,0.43561,-0.0636,0.44023
2008,7,15,0.55449,0.01446,0.55468
2008,7,16,0.66355,0.09053,0.6697
2008,7,17,0.75678,0.16197,0.77392
2008,7,18,0.82829,0.22671,0.85876
2008,7,19,0.87281,0.28317,0.9176
2008,7,20,0.8861,0.33031,0.94566
2008,7,21,0.86536,0.36746,0.94014
2008,7,22,0.80948,0.39428,0.9004
2008,7,23,0.71927,0.41059,0.82821
2008,7,24,0.59742,0.41634,0.72818
2008,7,25,0.44843,0.41149,0.60862
2008,7,26,0.27838,0.396,0.48406
2008,7,27,0.09452,0.36981,0.3817
2008,7,28,-0.09511,0.33293,0.34625
2008,7,29,-0.28223,0.28548,0.40144
2008,7,30,-0.45881,0.22781,0.51226
2008,7,31,-0.61756,0.1606,0.6381
2008,8,1,-0.75234,0.08496,0.75712
2008,8,2,-0.85849,0.00247,0.8585
2008,8,3,-0.93304,-0.08476,0.93688
2008,8,4,-0.97477,-0.17416,0.9902
2008,8,5,-0.98417,-0.26277,1.01864
2008,8,6,-0.96327,-0.34737,1.02399
2008,8,7,-0.91536,-0.42471,1.00909
2008,8,8,-0.84462,-0.49168,0.97731
2008,8,9,-0.75579,-0.54555,0.93211
2008,8,10,-0.65372,-0.58419,0.87671
2008,8,11,-0.54306,-0.60626,0.81392
2008,8,12,-0.42795,-0.61131,0.74622
2008,8,13,-0.3118,-0.59985,0.67605
2008,8,14,-0.19715,-0.5733,0.60625
2008,8,15,-0.0857,-0.53391,0.54074
2008,8,16,0.02167,-0.48453,0.48501
2008,8,17,0.12473,-0.42838,0.44617
2008,8,18,0.22368,-0.36877,0.4313
2008,8,19,0.31894,-0.30873,0.44388
2008,8,20,0.41088,-0.25078,0.48136
2008,8,21,0.49964,-0.19665,0.53695
2008,8,22,0.58494,-0.14712,0.60315
2008,8,23,0.66598,-0.10192,0.67373
2008,8,24,0.74143,-0.05976,0.74384
2008,8,25,0.80949,-0.01849,0.8097
2008,8,26,0.86797,0.02469,0.86832
2008,8,27,0.91453,0.07287,0.91743
2008,8,28,0.94683,0.12908,0.95559
2008,8,29,0.96282,0.19587,0.98254
2008,8,30,0.96089,0.27492,0.99945
2008,8,31,0.94012,0.36669,1.0091
2008,9,1,0.90031,0.4702,1.0157
2008,9,2,0.84213,0.5829,1.02419
2008,9,3,0.76702,0.70071,1.03891
2008,9,4,0.67716,0.81817,1.06205
2008,9,5,0.57526,0.92874,1.09247
2008,9,6,0.46442,1.0253,1.12558
2008,9,7,0.34783,1.10064,1.15429
2008,9,8,0.22862,1.14805,1.17059
2008,9,9,0.1096,1.16192,1.16708
2008,9,10,-0.00687,1.13825,1.13827
2008,9,11,-0.11903,1.07512,1.08168
2008,9,12,-0.22571,0.97292,0.99876
2008,9,13,-0.3263,0.83455,0.89607
2008,9,14,-0.42068,0.66525,0.78711
2008,9,15,-0.50905,0.4724,0.69447
2008,9,16,-0.59174,0.26499,0.64836
2008,9,17,-0.66899,0.05307,0.6711
2008,9,18,-0.74081,-0.15298,0.75644
2008,9,19,-0.80674,-0.34324,0.87673
2008,9,20,-0.86585,-0.50893,1.00435
2008,9,21,-0.91662,-0.64314,1.11974
2008,9,22,-0.95702,-0.74132,1.21055
2008,9,23,-0.98459,-0.80163,1.26966
2008,9,24,-0.99668,-0.82508,1.29388
2008,9,25,-0.99062,-0.81541,1.28305
2008,9,26,-0.96399,-0.77874,1.23924
2008,9,27,-0.91491,-0.72303,1.16612
2008,9,28,-0.84223,-0.65739,1.06842
2008,9,29,-0.74578,-0.59124,0.95171
2008,9,30,-0.62644,-0.53346,0.82281
2008,10,1,-0.48624,-0.49159,0.69144
2008,10,2,-0.32827,-0.47113,0.57422
2008,10,3,-0.15661,-0.47497,0.50013
2008,10,4,0.0239,-0.50313,0.50369
2008,10,5,0.2079,-0.55263,0.59045
2008,10,6,0.38977,-0.6178,0.73048
2008,10,7,0.56398,-0.69064,0.89166
2008,10,8,0.72528,-0.76157,1.05168
2008,10,9,0.869,-0.82024,1.19497
2008,10,10,0.9912,-0.85646,1.30996
2008,10,11,1.08876,-0.86119,1.38818
2008,10,12,1.15943,-0.82741,1.42439
2008,10,13,1.20179,-0.75081,1.41704
2008,10,14,1.21514,-0.6304,1.36892
2008,10,15,1.19939,-0.46869,1.28772
2008,10,16,1.15493,-0.27173,1.18647
2008,10,17,1.08247,-0.04871,1.08356
2008,10,18,0.98295,0.18858,1.00087
2008,10,19,0.85752,0.42663,0.95778
2008,10,20,0.70754,0.6512,0.96159
2008,10,21,0.53467,0.84839,1.00281
2008,10,22,0.34102,1.00576,1.062
2008,10,23,0.12931,1.11328,1.12077
2008,10,24,-0.09693,1.16419,1.16822
2008,10,25,-0.33316,1.15553,1.2026
2008,10,26,-0.57373,1.08845,1.2304
2008,10,27,-0.81182,0.96812,1.26345
2008,10,28,-1.03952,0.80343,1.31381
2008,10,29,-1.248,0.60629,1.38748
2008,10,30,-1.42788,0.39073,1.48037
2008,10,31,-1.56965,0.17187,1.57903
2008,11,1,-1.66426,-0.03526,1.66464
2008,11,2,-1.7038,-0.2168,1.71753
2008,11,3,-1.68208,-0.36117,1.72042
2008,11,4,-1.59538,-0.45983,1.66032
2008,11,5,-1.44291,-0.50793,1.5297
2008,11,6,-1.2273,-0.50456,1.32697
2008,11,7,-0.95475,-0.45275,1.05666
2008,11,8,-0.63505,-0.35908,0.72954
2008,11,9,-0.28125,-0.23311,0.3653
2008,11,10,0.09081,-0.08648,0.1254
2008,11,11,0.46335,0.06807,0.46832
2008,11,12,0.81761,0.21776,0.84612
2008,11,13,1.135,0.35084,1.18799
2008,11,14,1.39825,0.4575,1.47119
2008,11,15,1.59264,0.5306,1.6787
2008,11,16,1.70703,0.56616,1.79847
2008,11,17,1.73477,0.5636,1.82402
2008,11,18,1.67425,0.5256,1.75481
2008,11,19,1.52922,0.45777,1.59626
2008,11,20,1.30866,0.36801,1.35942
2008,11,21,1.02635,0.26571,1.06018
2008,11,22,0.70002,0.16084,0.71826
2008,11,23,0.35025,0.06306,0.35588
2008,11,24,-0.00088,-0.01922,0.01924
2008,11,25,-0.33127,-0.07954,0.34068
2008,11,26,-0.62033,-0.11395,0.6307
2008,11,27,-0.85037,-0.12129,0.85898
2008,11,28,-1.00788,-0.10323,1.01316
2008,11,29,-1.08443,-0.06405,1.08632
2008,11,30,-1.07727,-0.01018,1.07732
2008,12,1,-0.98949,0.05051,0.99078
2008,12,2,-0.82977,0.10942,0.83695
2008,12,3,-0.61169,0.15815,0.63181
2008,12,4,-0.35273,0.18922,0.40027
2008,12,5,-0.07287,0.19686,0.20991
2008,12,6,0.20681,0.17753,0.27256
2008,12,7,0.46582,0.13027,0.48369
2008,12,8,0.68571,0.05678,0.68805
2008,12,9,0.85144,-0.03868,0.85232
2008,12,10,0.9525,-0.14972,0.9642
2008,12,11,0.98357,-0.26836,1.01952
2008,12,12,0.94487,-0.38573,1.02057
2008,12,13,0.84199,-0.49287,0.97563
2008,12,14,0.68537,-0.58147,0.8988
2008,12,15,0.48935,-0.64462,0.80932
2008,12,16,0.27095,-0.67731,0.7295
2008,12,17,0.0484,-0.67691,0.67864
2008,12,18,-0.16034,-0.64324,0.66292
2008,12,19,-0.33904,-0.5786,0.67061
2008,12,20,-0.47457,-0.48743,0.6803
2008,12,21,-0.55791,-0.37592,0.67274
2008,12,22,-0.58487,-0.25137,0.6366
2008,12,23,-0.55636,-0.12155,0.56948
2008,12,24,-0.47832,0.00598,0.47835
2008,12,25,-0.36111,0.1245,0.38197
2008,12,26,-0.21867,0.22862,0.31636
2008,12,27,-0.06725,0.31465,0.32175
2008,12,28,0.07594,0.38072,0.38822
2008,12,29,0.1942,0.42678,0.46888
2008,12,30,0.27284,0.45433,0.52996
2008,12,31,0.30037,0.46608,0.55448
2009,1,1,0.26961,0.46536,0.53782
2009,1,2,0.17829,0.45565,0.48929
2009,1,3,0.02943,0.43998,0.44096
2009,1,4,-0.16888,0.42046,0.45311
2009,1,5,-0.40396,0.39794,0.56705
2009,1,6,-0.65942,0.37185,0.75704
2009,1,7,-0.91642,0.34015,0.97751
2009,1,8,-1.15499,0.29967,1.19323
2009,1,9,-1.35555,0.24639,1.37776
2009,1,10,-1.50037,0.17611,1.51067
2009,1,11,-1.57491,0.08501,1.5772
2009,1,12,-1.56888,-0.02961,1.56916
2009,1,13,-1.47712,-0.16872,1.48672
2009,1,14,-1.29992,-0.33105,1.34141
2009,1,15,-1.04318,-0.51274,1.16238
2009,1,16,-0.71795,-0.70726,1.0078
2009,1,17,-0.33979,-0.90555,0.9672
2009,1,18,0.07225,-1.09643,1.09881
2009,1,19,0.49688,-1.26731,1.36123
2009,1,20,0.91192,-1.40502,1.67502
2009,1,21,1.29573,-1.49686,1.97977
2009,1,22,1.62849,-1.53163,2.23559
2009,1,23,1.89343,-1.50071,2.41604
2009,1,24,2.0778,-1.39893,2.50485
2009,1,25,2.17349,-1.22528,2.49507
2009,1,26,2.17742,-0.98335,2.38917
2009,1,27,2.09157,-0.68135,2.19975
2009,1,28,1.92269,-0.33192,1.95113
2009,1,29,1.6817,0.04857,1.6824
2009,1,30,1.38292,0.44093,1.45152
2009,1,31,1.04311,0.82438,1.32954
2009,2,1,0.68035,1.17788,1.36025
2009,2,2,0.31302,1.48163,1.51433
2009,2,3,-0.0413,1.71839,1.71888
2009,2,4,-0.36673,1.8748,1.91033
2009,2,5,-0.64986,1.94234,2.04817
2009,2,6,-0.88036,1.918,2.11039
2009,2,7,-1.05131,1.80454,2.08845
2009,2,8,-1.15939,1.61034,1.98429
2009,2,9,-1.20473,1.3489,1.80857
2009,2,10,-1.19074,1.03782,1.57953
2009,2,11,-1.1236,0.69764,1.32256
2009,2,12,-1.01179,0.35036,1.07074
2009,2,13,-0.86541,0.01791,0.8656
2009,2,14,-0.69553,-0.27938,0.74955
2009,2,15,-0.51351,-0.5242,0.73381
2009,2,16,-0.33037,-0.70339,0.77711
2009,2,17,-0.15625,-0.80879,0.82374
2009,2,18,0.00013,-0.83768,0.83768
2009,2,19,0.13177,-0.79285,0.80372
2009,2,20,0.23367,-0.68215,0.72106
2009,2,21,0.30296,-0.51782,0.59993
2009,2,22,0.33889,-0.31536,0.46292
