Year,Month,Day,RMM1,RMM2,Phase,Amplitude
1991,9,2,0.82967,1.03319,6,1.32508
1991,9,3,1.02424,0.99112,5,1.42527
1991,9,4,1.23239,0.92918,5,1.54343
1991,9,5,1.28222,1.18443,5,1.74556
1991,9,6,1.48689,1.48125,5,2.09879
1991,9,7,1.46169,1.60826,6,2.17326
1991,9,8,0.91142,1.46689,6,1.72698
1991,9,9,0.61973,1.57804,6,1.69536
1991,9,10,0.14929,1.98535,6,1.99096
1991,9,11,-0.16892,2.12545,7,2.13215
1991,9,12,-0.44902,2.10838,7,2.15566
1991,9,13,-0.79282,2.04753,7,2.19566
1991,9,14,-1.12851,2.01409,7,2.30870
1991,9,15,-1.31618,1.89676,7,2.30869
1991,9,16,-1.38280,1.52470,7,2.05836
1991,9,17,-1.37705,1.15364,8,1.79642
1991,9,18,-1.29278,0.83285,8,1.53784
1991,9,19,-1.09985,0.82810,8,1.37674
1991,9,20,-1.04103,0.37467,8,1.10640
1991,9,21,-0.96645,0.31345,8,1.01601
1991,9,22,-0.96124,0.16992,8,0.97615
1991,9,23,-0.60795,0.08339,8,0.61365
1991,9,24,-0.26536,-0.07998,1,0.27715
1991,9,25,-0.29504,0.01630,8,0.29549
1991,9,26,-0.27712,-0.06678,1,0.28505
1991,9,27,-0.17916,0.04801,8,0.18548
1991,9,28,-0.28526,0.23561,8,0.36998
1991,9,29,-0.49782,0.26793,8,0.56534
1991,9,30,-0.75649,0.38673,8,0.84961
1991,10,1,-1.00923,0.40635,8,1.08797
1991,10,2,-1.22170,0.37386,8,1.27762
1991,10,3,-1.19014,-0.01577,1,1.19025
1991,10,4,-1.22688,-0.41862,1,1.29634
1991,10,5,-1.31611,-0.74355,1,1.51163
1991,10,6,-1.07095,-0.83308,1,1.35682
1991,10,7,-1.02366,-0.90403,1,1.36571
1991,10,8,-0.83592,-1.02939,2,1.32605
1991,10,9,-0.46703,-1.43745,2,1.51142
1991,10,10,-0.26833,-1.76027,2,1.78060
1991,10,11,-0.27358,-1.88426,2,1.90402
1991,10,12,0.04077,-1.75347,3,1.75394
1991,10,13,0.21814,-1.71761,3,1.73140
1991,10,14,0.23770,-1.48210,3,1.50104
1991,10,15,0.28189,-1.29753,3,1.32780
1991,10,16,0.62161,-1.11617,3,1.27759
1991,10,17,0.67661,-0.87016,3,1.10226
1991,10,18,0.71896,-0.89462,3,1.14771
1991,10,19,0.75658,-0.99354,3,1.24881
1991,10,20,0.74412,-0.99773,3,1.24467
1991,10,21,0.83547,-0.72595,4,1.10680
1991,10,22,0.84915,-0.39009,4,0.93446
1991,10,23,0.88894,-0.28077,4,0.93222
1991,10,24,0.78974,-0.22781,4,0.82194
1991,10,25,0.84213,-0.17353,4,0.85982
1991,10,26,0.83666,0.04483,5,0.83786
1991,10,27,0.75944,0.06399,5,0.76213
1991,10,28,0.85849,0.15317,5,0.87204
1991,10,29,0.54112,0.10867,5,0.55193
1991,10,30,0.23642,0.34180,6,0.41560
1991,10,31,-0.09559,0.48177,7,0.49116
1991,11,1,-0.18642,0.61624,7,0.64382
1991,11,2,-0.09009,0.71682,7,0.72246
1991,11,3,0.10457,0.81978,6,0.82643
1991,11,4,0.13071,0.47760,6,0.49516
1991,11,5,-0.09213,0.40652,7,0.41683
1991,11,6,-0.39891,0.42356,7,0.58183
1991,11,7,-0.47944,0.72967,7,0.87309
1991,11,8,-0.52614,0.91835,7,1.05839
1991,11,9,-0.38668,1.05892,7,1.12731
1991,11,10,-0.51866,1.11519,7,1.22990
1991,11,11,-0.76939,1.09290,7,1.33656
1991,11,12,-1.01000,1.10849,7,1.49962
1991,11,13,-1.18996,0.80951,8,1.43921
1991,11,14,-1.45570,0.67711,8,1.60547
1991,11,15,-1.36352,0.57148,8,1.47844
1991,11,16,-1.22697,0.62061,8,1.37500
1991,11,17,-1.26452,0.41271,8,1.33017
1991,11,18,-1.21205,0.15835,8,1.22235
1991,11,19,-0.92018,-0.08504,1,0.92410
1991,11,20,-0.72826,-0.11074,1,0.73663
1991,11,21,-0.49617,-0.25897,1,0.55969
1991,11,22,-0.25925,-0.16163,1,0.30551
1991,11,23,-0.14855,0.12680,8,0.19531
1991,11,24,-0.19325,0.26948,7,0.33161
1991,11,25,-0.16625,0.22147,7,0.27692
1991,11,26,-0.05671,0.78030,7,0.78236
1991,11,27,-0.08095,1.01393,7,1.01715
1991,11,28,-0.29905,0.86744,7,0.91754
1991,11,29,-0.61660,0.90000,7,1.09097
1991,11,30,-0.90264,0.94292,7,1.30532
1991,12,1,-1.31847,0.93030,8,1.61363
1991,12,2,-1.31989,0.86143,8,1.57613
1991,12,3,-1.21045,0.67959,8,1.38817
1991,12,4,-1.08265,0.75676,8,1.32091
1991,12,5,-0.96081,0.77579,8,1.23491
1991,12,6,-0.93604,0.80454,8,1.23428
1991,12,7,-1.06389,1.04329,8,1.49007
1991,12,8,-1.01253,1.22476,7,1.58910
1991,12,9,-1.34600,1.29527,8,1.86800
1991,12,10,-1.48250,1.40432,8,2.04204
1991,12,11,-1.62856,1.34273,8,2.11071
1991,12,12,-1.92910,1.17830,8,2.26049
1991,12,13,-2.20030,0.67169,8,2.30054
1991,12,14,-2.15573,0.38874,8,2.19050
1991,12,15,-1.88202,-0.10214,1,1.88479
1991,12,16,-1.76279,-0.35987,1,1.79914
1991,12,17,-1.59815,-0.86230,1,1.81594
1991,12,18,-1.42474,-1.37384,1,1.97922
1991,12,19,-1.02477,-1.71692,2,1.99949
1991,12,20,-0.70447,-2.01456,2,2.13418
1991,12,21,-0.39143,-2.25358,2,2.28732
1991,12,22,0.04525,-2.21496,3,2.21543
1991,12,23,0.23066,-2.14280,3,2.15518
1991,12,24,0.47708,-1.87473,3,1.93448
1991,12,25,0.77207,-1.57816,3,1.75689
1991,12,26,1.07373,-1.42967,3,1.78798
1991,12,27,0.90417,-1.07531,3,1.40492
1991,12,28,0.65763,-0.79600,3,1.03251
1991,12,29,0.64354,-0.64841,3,0.91355
1991,12,30,0.46282,-0.27994,4,0.54090
1991,12,31,0.44466,0.15736,5,0.47168
1992,1,1,0.32517,0.32456,5,0.45943
1992,1,2,0.31482,0.28146,5,0.42229
1992,1,3,0.17472,0.36315,6,0.40299
1992,1,4,0.16399,0.59515,6,0.61733
1992,1,5,0.14470,0.80755,6,0.82041
1992,1,6,0.27531,0.97542,6,1.01353
1992,1,7,0.29656,0.97781,6,1.02180
1992,1,8,0.16178,1.30729,6,1.31726
1992,1,9,-0.01913,1.69428,7,1.69438
1992,1,10,-0.47152,2.02337,7,2.07758
1992,1,11,-0.87677,1.92522,7,2.11546
1992,1,12,-1.27512,1.84474,7,2.24254
1992,1,13,-1.82378,1.69039,8,2.48668
1992,1,14,-1.93595,1.35265,8,2.36168
1992,1,15,-1.99946,1.09989,8,2.28202
1992,1,16,-2.05360,0.93768,8,2.25755
1992,1,17,-1.82688,0.77584,8,1.98480
1992,1,18,-1.67599,0.46550,8,1.73943
1992,1,19,-1.87008,0.14789,8,1.87591
1992,1,20,-1.84308,-0.06698,1,1.84430
1992,1,21,-1.70455,-0.06469,1,1.70578
1992,1,22,-1.79873,-0.10666,1,1.80189
1992,1,23,-1.97282,0.06257,8,1.97381
1992,1,24,-2.11545,0.00864,8,2.11547
1992,1,25,-2.28241,-0.10976,1,2.28504
1992,1,26,-2.43975,-0.53389,1,2.49748
1992,1,27,-2.20783,-0.75745,1,2.33415
1992,1,28,-2.01439,-0.82157,1,2.17549
1992,1,29,-1.75760,-0.92275,1,1.98510
1992,1,30,-1.43589,-0.79180,1,1.63974
1992,1,31,-1.37941,-0.74999,1,1.57012
1992,2,1,-1.12961,-0.67879,1,1.31787
1992,2,2,-0.98732,-0.64864,1,1.18133
1992,2,3,-0.95104,-0.63003,1,1.14080
1992,2,4,-0.88800,-0.40294,1,0.97515
1992,2,5,-0.94070,-0.31100,1,0.99078
1992,2,6,-0.63840,-0.25714,1,0.68824
1992,2,7,-0.45594,-0.14062,1,0.47714
1992,2,8,-0.61541,-0.27463,1,0.67391
1992,2,9,-0.69284,-0.57098,1,0.89780
1992,2,10,-0.71536,-0.54122,1,0.89702
1992,2,11,-0.11223,-0.33935,2,0.35743
1992,2,12,0.65880,-0.43517,4,0.78954
1992,2,13,1.02356,-0.40685,4,1.10145
1992,2,14,0.93468,-0.16146,4,0.94853
1992,2,15,1.00463,0.00943,5,1.00468
1992,2,16,1.25320,-0.12314,4,1.25923
1992,2,17,1.54650,-0.37708,4,1.59181
1992,2,18,1.67233,-0.19056,4,1.68315
1992,2,19,1.65725,-0.09136,4,1.65977
1992,2,20,1.69095,-0.27021,4,1.71241
1992,2,21,1.50854,-0.28699,4,1.53559
1992,2,22,1.20831,-0.25658,4,1.23525
1992,2,23,1.11523,-0.07298,4,1.11761
1992,2,24,0.79938,-0.01351,4,0.79950
1992,2,25,0.89777,0.03239,5,0.89836
1992,2,26,0.87033,0.14026,5,0.88156
1992,2,27,1.06444,-0.08256,4,1.06764
1992,2,28,1.35453,-0.08316,4,1.35708
1992,2,29,1.36188,-0.16193,4,1.37147
1992,3,1,1.57334,0.04945,5,1.57412
1992,3,2,1.80739,0.31220,5,1.83416
1992,3,3,1.93100,0.43224,5,1.97878
1992,3,4,1.75583,0.72052,5,1.89792
1992,3,5,1.58309,1.01803,5,1.88217
1992,3,6,1.03758,1.18855,6,1.57772
1992,3,7,0.53842,1.31823,6,1.42395
1992,3,8,0.50824,1.35643,6,1.44852
1992,3,9,0.05083,1.38388,6,1.38481
1992,3,10,-0.53133,1.12854,7,1.24737
1992,3,11,-0.81764,0.99282,7,1.28617
1992,3,12,-0.95976,0.89953,8,1.31541
1992,3,13,-1.01354,0.83885,8,1.31565
1992,3,14,-0.88477,0.72828,8,1.14596
1992,3,15,-0.75049,0.72161,8,1.04113
1992,3,16,-0.66627,0.58990,8,0.88988
1992,3,17,-0.79612,0.60877,8,1.00220
1992,3,18,-1.16906,0.45814,8,1.25562
1992,3,19,-1.59494,0.23878,8,1.61272
1992,3,20,-1.72010,-0.05804,1,1.72108
1992,3,21,-1.63655,-0.31833,1,1.66722
1992,3,22,-1.24474,-0.41761,1,1.31293
1992,3,23,-0.85359,-0.55225,1,1.01666
1992,3,24,-0.84146,-0.80409,1,1.16388
1992,3,25,-0.79936,-1.14610,2,1.39733
1992,3,26,-0.71015,-1.21661,2,1.40870
1992,3,27,-0.41819,-1.41214,2,1.47276
1992,3,28,-0.04481,-1.69946,2,1.70005
1992,3,29,0.34953,-1.96003,3,1.99095
1992,3,30,0.75706,-2.28172,3,2.40404
1992,3,31,1.14825,-2.19271,3,2.47517
1992,4,1,1.53568,-2.06767,3,2.57557
1992,4,2,1.59976,-1.68266,3,2.32176
1992,4,3,1.71641,-1.21678,4,2.10395
1992,4,4,1.87599,-0.74063,4,2.01690
1992,4,5,1.86069,-0.37010,4,1.89714
1992,4,6,1.67405,-0.34678,4,1.70959
1992,4,7,1.52422,-0.19817,4,1.53705
1992,4,8,1.58480,0.08063,5,1.58685
1992,4,9,1.54123,0.54789,5,1.63571
1992,4,10,1.25285,0.56459,5,1.37419
1992,4,11,1.14386,0.85279,5,1.42677
1992,4,12,0.86314,1.20668,6,1.48361
1992,4,13,0.82049,1.43148,6,1.64996
1992,4,14,0.53971,1.61175,6,1.69971
1992,4,15,0.51064,1.41343,6,1.50284
1992,4,16,0.37763,1.07416,6,1.13861
1992,4,17,0.28086,0.76109,6,0.81126
1992,4,18,0.18818,0.76986,6,0.79252
1992,4,19,-0.03783,0.68411,7,0.68516
1992,4,20,-0.43343,0.80661,7,0.91568
1992,4,21,-0.52882,1.03409,7,1.16146
1992,4,22,-0.51225,0.80257,7,0.95211
1992,4,23,-0.59801,0.34329,8,0.68954
1992,4,24,-0.65221,0.03900,8,0.65338
1992,4,25,-0.95127,-0.13373,1,0.96062
1992,4,26,-0.85541,-0.34945,1,0.92404
1992,4,27,-0.60118,-0.36966,1,0.70574
1992,4,28,-0.21091,-0.62574,2,0.66033
1992,4,29,-0.08929,-0.77655,2,0.78166
1992,4,30,0.24145,-0.80425,3,0.83972
1992,5,1,0.47173,-1.10630,3,1.20268
1992,5,2,0.75828,-1.22457,3,1.44034
1992,5,3,0.89784,-1.29577,3,1.57644
1992,5,4,1.05625,-1.50522,3,1.83885
1992,5,5,1.13893,-1.29471,3,1.72436
1992,5,6,1.37787,-0.89546,4,1.64328
1992,5,7,1.77460,-0.68962,4,1.90389
1992,5,8,1.87346,-0.18070,4,1.88216
1992,5,9,1.78500,-0.05362,4,1.78580
1992,5,10,1.55734,0.01496,5,1.55741
1992,5,11,1.29755,0.17082,5,1.30875
1992,5,12,0.98269,0.17934,5,0.99892
1992,5,13,0.72284,0.24418,5,0.76297
1992,5,14,0.75382,0.29680,5,0.81014
1992,5,15,0.72576,0.56274,5,0.91837
1992,5,16,0.43190,0.81662,6,0.92380
1992,5,17,0.45444,0.91036,6,1.01748
1992,5,18,0.01564,0.96656,6,0.96669
1992,5,19,-0.13921,0.99125,7,1.00098
1992,5,20,-0.38385,0.95319,7,1.02758
1992,5,21,-0.51167,0.59115,7,0.78183
1992,5,22,-0.55076,0.23384,8,0.59834
1992,5,23,-0.26294,0.13084,8,0.29369
1992,5,24,-0.19795,0.20382,7,0.28413
1992,5,25,-0.07594,0.14630,7,0.16483
1992,5,26,0.05388,-0.14596,3,0.15559
1992,5,27,0.06059,-0.13990,3,0.15246
1992,5,28,0.02003,0.06718,6,0.07010
1992,5,29,0.03796,0.18204,6,0.18596
1992,5,30,0.21350,-0.01956,4,0.21440
1992,5,31,0.34515,-0.33150,4,0.47857
1992,6,1,0.01800,-0.67181,3,0.67205
1992,6,2,-0.10308,-0.77852,2,0.78531
1992,6,3,-0.00449,-1.01993,2,1.01994
1992,6,4,-0.12338,-1.27117,2,1.27714
1992,6,5,-0.25809,-1.44397,2,1.46685
1992,6,6,0.03229,-1.48716,3,1.48751
1992,6,7,0.39374,-1.38935,3,1.44406
1992,6,8,0.58252,-1.36108,3,1.48050
1992,6,9,0.49348,-1.42998,3,1.51274
1992,6,10,0.50031,-1.17398,3,1.27614
1992,6,11,0.72155,-0.95777,3,1.19915
1992,6,12,1.07526,-0.69849,4,1.28222
1992,6,13,1.14268,-0.66047,4,1.31983
1992,6,14,1.20411,-0.56913,4,1.33184
1992,6,15,1.07317,-0.56975,4,1.21503
1992,6,16,1.14741,-0.59696,4,1.29341
1992,6,17,1.33182,-0.46210,4,1.40971
1992,6,18,1.37070,-0.43391,4,1.43774
1992,6,19,1.23033,0.09727,5,1.23417
1992,6,20,0.87501,0.57568,5,1.04740
1992,6,21,0.77751,0.76153,5,1.08833
1992,6,22,0.75723,0.70855,5,1.03703
1992,6,23,0.65753,0.68455,6,0.94919
1992,6,24,0.39973,0.62646,6,0.74313
1992,6,25,0.08458,0.51677,6,0.52364
1992,6,26,-0.01293,0.12666,7,0.12732
1992,6,27,0.00828,-0.17001,3,0.17021
1992,6,28,-0.22371,-0.11549,1,0.25177
1992,6,29,-0.34889,-0.08827,1,0.35988
1992,6,30,-0.43122,-0.22325,1,0.48559
1992,7,1,-0.76621,-0.46196,1,0.89469
1992,7,2,-0.91374,-0.76858,1,1.19400
1992,7,3,-0.98865,-0.66194,1,1.18979
1992,7,4,-1.14602,-0.68499,1,1.33513
1992,7,5,-1.19572,-0.79349,1,1.43505
1992,7,6,-1.00436,-0.75760,1,1.25805
1992,7,7,-0.93618,-0.73551,1,1.19054
1992,7,8,-0.98678,-0.93830,1,1.36167
1992,7,9,-1.05827,-0.98461,1,1.44547
1992,7,10,-1.08319,-1.12875,2,1.56440
1992,7,11,-1.07440,-1.24717,2,1.64613
1992,7,12,-0.83719,-1.14844,2,1.42120
1992,7,13,-0.42749,-1.18467,2,1.25944
1992,7,14,-0.20563,-1.54165,2,1.55531
1992,7,15,0.03863,-1.61257,3,1.61303
1992,7,16,0.03659,-1.23928,3,1.23982
1992,7,17,-0.01568,-0.81173,2,0.81188
1992,7,18,0.12863,-0.46106,3,0.47866
1992,7,19,0.25653,-0.29884,3,0.39384
1992,7,20,0.21391,-0.20211,4,0.29429
1992,7,21,0.38198,-0.24952,4,0.45626
1992,7,22,0.63286,-0.15605,4,0.65181
1992,7,23,0.67825,-0.24539,4,0.72128
1992,7,24,0.62472,-0.44992,4,0.76988
1992,7,25,0.58860,-0.76920,3,0.96857
1992,7,26,0.42045,-0.64889,3,0.77320
1992,7,27,0.39152,-0.55364,3,0.67809
1992,7,28,0.28220,-0.72992,3,0.78257
1992,7,29,0.35295,-0.78393,3,0.85972
1992,7,30,0.49830,-0.74185,3,0.89367
1992,7,31,0.68961,-0.50691,4,0.85588
1992,8,1,0.71472,-0.27663,4,0.76638
1992,8,2,0.64765,-0.32546,4,0.72483
1992,8,3,0.38697,-0.27241,4,0.47324
1992,8,4,0.16406,-0.02633,4,0.16616
1992,8,5,0.09616,0.34549,6,0.35863
1992,8,6,0.24247,0.73581,6,0.77473
1992,8,7,0.12417,0.95529,6,0.96333
1992,8,8,0.08745,0.83987,6,0.84442
1992,8,9,0.01008,0.69509,6,0.69516
1992,8,10,-0.19640,0.61430,7,0.64493
1992,8,11,-0.28521,0.55092,7,0.62037
1992,8,12,-0.13031,0.51177,7,0.52810
1992,8,13,0.20131,0.33066,6,0.38712
1992,8,14,0.41194,0.09212,5,0.42212
1992,8,15,0.52819,0.13484,5,0.54513
1992,8,16,0.86389,0.28750,5,0.91047
1992,8,17,1.08839,0.40112,5,1.15995
1992,8,18,1.00652,0.38851,5,1.07890
1992,8,19,0.95958,0.40283,5,1.04070
1992,8,20,0.95567,0.26086,5,0.99063
1992,8,21,0.69492,0.24856,5,0.73803
1992,8,22,0.39134,0.30768,5,0.49781
1992,8,23,0.12978,0.48849,6,0.50543
1992,8,24,0.02515,0.57446,6,0.57502
1992,8,25,0.09778,0.71728,6,0.72391
1992,8,26,0.29437,0.77582,6,0.82979
1992,8,27,0.50195,0.63645,6,0.81057
1992,8,28,1.03837,0.50118,5,1.15299
1992,8,29,1.33508,0.53914,5,1.43983
1992,8,30,1.57281,0.50582,5,1.65214
1992,8,31,1.52881,0.32248,5,1.56245
1992,9,1,1.11281,0.29339,5,1.15083
1992,9,2,0.88552,0.55996,5,1.04771
1992,9,3,0.84795,0.84981,6,1.20050
1992,9,4,0.79486,0.93724,6,1.22890
1992,9,5,0.43729,0.82900,6,0.93726
1992,9,6,0.10149,0.69403,6,0.70141
1992,9,7,0.00797,0.82839,6,0.82842
1992,9,8,-0.12602,0.93001,7,0.93851
1992,9,9,-0.51794,1.05506,7,1.17534
1992,9,10,-0.39432,1.29681,7,1.35544
1992,9,11,-0.36845,1.22357,7,1.27784
1992,9,12,-0.60308,1.06509,7,1.22398
1992,9,13,-0.73189,0.87625,7,1.14170
1992,9,14,-1.04966,0.90530,8,1.38613
1992,9,15,-1.25404,1.12348,8,1.68370
1992,9,16,-1.16943,1.31668,7,1.76103
1992,9,17,-1.33893,1.06861,8,1.71308
1992,9,18,-1.35049,0.69746,8,1.51996
1992,9,19,-1.26049,0.51337,8,1.36102
1992,9,20,-0.98495,0.12776,8,0.99320
1992,9,21,-0.88046,-0.31890,1,0.93644
1992,9,22,-0.83624,-0.58445,1,1.02023
1992,9,23,-0.63609,-0.92313,2,1.12106
1992,9,24,-0.37937,-0.89170,2,0.96904
1992,9,25,-0.44684,-1.06148,2,1.15170
1992,9,26,-0.61903,-1.09754,2,1.26008
1992,9,27,-0.56561,-0.67999,2,0.88448
1992,9,28,-0.22570,-0.59367,2,0.63512
1992,9,29,-0.13903,-0.60697,2,0.62269
1992,9,30,0.14712,-0.58656,3,0.60473
1992,10,1,0.29252,-0.69167,3,0.75099
1992,10,2,0.21431,-0.81726,3,0.84489
1992,10,3,0.08896,-0.80462,3,0.80952
1992,10,4,0.06584,-0.89566,3,0.89807
1992,10,5,0.21179,-1.02625,3,1.04788
1992,10,6,0.28187,-0.85970,3,0.90473
1992,10,7,0.53011,-0.75312,3,0.92098
1992,10,8,0.72309,-0.75541,3,1.04571
1992,10,9,1.02241,-0.72091,4,1.25101
1992,10,10,1.23932,-0.76612,4,1.45700
1992,10,11,1.34288,-0.70017,4,1.51445
1992,10,12,1.40909,-0.69529,4,1.57129
1992,10,13,1.38741,-0.61578,4,1.51792
1992,10,14,1.39911,-0.46184,4,1.47337
1992,10,15,1.36538,-0.37655,4,1.41635
1992,10,16,1.42901,-0.14195,4,1.43605
1992,10,17,1.47153,0.07111,5,1.47325
1992,10,18,1.25340,0.23815,5,1.27582
1992,10,19,1.24246,0.29686,5,1.27743
1992,10,20,1.34006,0.58676,5,1.46289
1992,10,21,1.33363,0.69426,5,1.50351
1992,10,22,1.38734,0.66120,5,1.53685
1992,10,23,1.22733,0.76876,5,1.44821
1992,10,24,1.02409,1.04008,6,1.45963
1992,10,25,0.80069,1.28047,6,1.51020
1992,10,26,0.35555,1.22895,6,1.27935
1992,10,27,0.25505,1.14987,6,1.17781
1992,10,28,-0.06845,0.95462,7,0.95707
1992,10,29,-0.21252,1.12580,7,1.14568
1992,10,30,-0.18642,1.12484,7,1.14018
1992,10,31,-0.21468,0.91194,7,0.93687
1992,11,1,-0.24793,0.97386,7,1.00492
1992,11,2,-0.48629,1.00397,7,1.11554
1992,11,3,-0.60963,0.84572,7,1.04254
1992,11,4,-0.88834,0.69207,8,1.12610
1992,11,5,-1.00535,0.44799,8,1.10065
1992,11,6,-1.24614,0.33520,8,1.29044
1992,11,7,-1.14159,0.22396,8,1.16335
1992,11,8,-1.30969,0.08201,8,1.31226
1992,11,9,-1.68304,-0.20138,1,1.69504
1992,11,10,-1.77627,-0.29186,1,1.80008
1992,11,11,-1.48370,-0.47682,1,1.55844
1992,11,12,-1.19434,-0.70792,1,1.38838
1992,11,13,-1.04816,-0.87260,1,1.36384
1992,11,14,-0.66902,-0.89796,2,1.11978
1992,11,15,-0.33132,-0.89385,2,0.95328
1992,11,16,-0.37879,-0.93588,2,1.00963
1992,11,17,-0.17235,-0.49062,2,0.52001
1992,11,18,-0.03700,0.09424,7,0.10125
1992,11,19,-0.12495,0.54296,7,0.55715
1992,11,20,-0.14402,0.74685,7,0.76061
1992,11,21,-0.36124,0.65956,7,0.75201
1992,11,22,-0.50519,0.69676,7,0.86063
1992,11,23,-0.90958,0.39598,8,0.99203
1992,11,24,-1.14221,0.17962,8,1.15625
1992,11,25,-0.92387,0.04114,8,0.92478
1992,11,26,-0.81867,-0.34795,1,0.88954
1992,11,27,-1.12534,-0.63306,1,1.29119
1992,11,28,-1.70960,-0.61804,1,1.81788
1992,11,29,-1.88714,-0.76001,1,2.03443
1992,11,30,-1.63481,-0.96564,1,1.89870
1992,12,1,-1.36965,-1.04435,1,1.72238
1992,12,2,-1.00181,-1.11487,2,1.49885
1992,12,3,-0.72898,-1.00603,2,1.24238
1992,12,4,-0.71013,-0.75193,2,1.03426
1992,12,5,-0.54026,-0.61982,2,0.82223
1992,12,6,-0.19490,-0.36301,2,0.41202
1992,12,7,-0.02643,0.01081,8,0.02855
1992,12,8,-0.06072,0.23049,7,0.23835
1992,12,9,-0.36024,0.23790,8,0.43170
1992,12,10,-0.55882,0.30137,8,0.63491
1992,12,11,-0.62004,0.16339,8,0.64120
1992,12,12,-0.72168,0.06155,8,0.72430
1992,12,13,-0.69762,-0.07352,1,0.70148
1992,12,14,-0.47520,0.02069,8,0.47565
1992,12,15,-0.34653,-0.20357,1,0.40190
1992,12,16,-0.35287,-0.28714,1,0.45494
1992,12,17,-0.08765,-0.33603,2,0.34727
1992,12,18,0.13497,-0.41200,3,0.43354
1992,12,19,0.33056,-0.59605,3,0.68157
1992,12,20,0.36076,-0.37600,3,0.52108
1992,12,21,0.35214,-0.11082,4,0.36916
1992,12,22,0.61296,0.29900,5,0.68199
1992,12,23,0.69780,0.22853,5,0.73427
1992,12,24,0.45978,0.31678,5,0.55834
1992,12,25,0.07790,0.53578,6,0.54141
1992,12,26,-0.16910,0.53703,7,0.56302
1992,12,27,-0.33466,0.75975,7,0.83019
1992,12,28,-0.38195,0.92206,7,0.99804
1992,12,29,-0.33211,1.03280,7,1.08489
1992,12,30,-0.48386,1.40653,7,1.48743
1992,12,31,-0.82496,1.92459,7,2.09394
1993,1,1,-1.18883,2.04033,7,2.36141
1993,1,2,-1.51617,1.92994,7,2.45427
1993,1,3,-1.89814,1.74295,8,2.57697
1993,1,4,-2.35769,1.31604,8,2.70012
1993,1,5,-2.78854,0.72427,8,2.88107
1993,1,6,-2.96078,0.01945,8,2.96084
1993,1,7,-2.57812,-0.52428,1,2.63089
1993,1,8,-2.24987,-0.91853,1,2.43015
1993,1,9,-1.90276,-1.08599,1,2.19086
1993,1,10,-1.79661,-1.31780,1,2.22809
1993,1,11,-1.66082,-1.71778,2,2.38938
1993,1,12,-1.66206,-2.41097,2,2.92835
1993,1,13,-1.31410,-2.89844,2,3.18242
1993,1,14,-0.75149,-3.12768,2,3.21670
1993,1,15,-0.26829,-3.19419,2,3.20543
1993,1,16,0.15309,-2.99450,3,2.99841
1993,1,17,0.32914,-2.93382,3,2.95222
1993,1,18,0.75871,-2.86418,3,2.96297
1993,1,19,1.31580,-2.61941,3,2.93132
1993,1,20,1.65952,-2.50199,3,3.00233
1993,1,21,1.89886,-2.07989,3,2.81631
1993,1,22,2.13177,-1.09842,4,2.39811
1993,1,23,2.06191,-0.50727,4,2.12339
1993,1,24,1.84123,0.18793,5,1.85080
1993,1,25,1.42496,0.90975,5,1.69061
1993,1,26,1.25785,1.48988,6,1.94985
1993,1,27,0.94489,1.91327,6,2.13387
1993,1,28,0.65251,2.04097,6,2.14273
1993,1,29,0.36059,2.19971,6,2.22907
1993,1,30,-0.03390,2.15400,7,2.15427
1993,1,31,-0.26083,2.22454,7,2.23978
1993,2,1,-0.54266,2.30136,7,2.36447
1993,2,2,-0.66778,2.14439,7,2.24596
1993,2,3,-0.99952,1.96154,7,2.20152
1993,2,4,-1.19203,1.97796,7,2.30938
1993,2,5,-1.11940,2.13189,7,2.40791
1993,2,6,-1.11484,2.17436,7,2.44350
1993,2,7,-1.12675,1.98110,7,2.27911
1993,2,8,-1.17042,1.57136,7,1.95935
1993,2,9,-1.05950,1.32679,7,1.69791
1993,2,10,-0.99955,1.01209,7,1.42247
1993,2,11,-0.83526,0.61152,8,1.03519
1993,2,12,-0.59069,0.33399,8,0.67857
1993,2,13,-0.24492,0.51158,7,0.56718
1993,2,14,-0.14129,0.65858,7,0.67357
1993,2,15,0.15934,0.39264,6,0.42374
1993,2,16,0.32493,-0.04617,4,0.32820
1993,2,17,0.07606,-0.11342,3,0.13656
1993,2,18,0.09137,0.07131,5,0.11590
1993,2,19,0.49811,0.35041,5,0.60901
1993,2,20,0.97932,0.26818,5,1.01538
1993,2,21,1.07796,0.13003,5,1.08578
1993,2,22,1.13694,0.09263,5,1.14071
1993,2,23,1.01363,-0.14441,4,1.02386
1993,2,24,0.94364,-0.30461,4,0.99159
1993,2,25,0.80374,-0.27652,4,0.84998
1993,2,26,0.82767,-0.28644,4,0.87584
1993,2,27,0.76177,-0.48300,4,0.90198
1993,2,28,0.49529,-0.67130,3,0.83424
1993,3,1,0.37189,-0.73516,3,0.82387
1993,3,2,0.34539,-1.01113,3,1.06850
1993,3,3,0.17202,-0.91171,3,0.92779
1993,3,4,0.34368,-1.03527,3,1.09082
1993,3,5,0.45536,-1.33777,3,1.41315
1993,3,6,0.44725,-1.35004,3,1.42220
1993,3,7,0.62193,-1.53683,3,1.65790
1993,3,8,1.01075,-1.75666,3,2.02669
1993,3,9,1.22321,-1.84311,3,2.21208
1993,3,10,1.26818,-1.66551,3,2.09337
1993,3,11,1.53776,-1.24948,4,1.98139
1993,3,12,1.64641,-0.90852,4,1.88044
