Year,Month,Day,OMI1,OMI2,Amplitude
1980,8,25,-0.25528,0.69379,0.73926
1980,8,26,-0.34937,0.7192,0.79957
1980,8,27,-0.46901,0.74708,0.8821
1980,8,28,-0.61307,0.77255,0.98625
1980,8,29,-0.77815,0.78994,1.10884
1980,8,30,-0.95863,0.79285,1.24402
1980,8,31,-1.14682,0.77456,1.38388
1980,9,1,-1.33318,0.72846,1.51922
1980,9,2,-1.50671,0.64878,1.64045
1980,9,3,-1.65538,0.53139,1.73858
1980,9,4,-1.76689,0.3748,1.8062
1980,9,5,-1.82954,0.1809,1.83846
1980,9,6,-1.83349,-0.0445,1.83403
1980,9,7,-1.77199,-0.29174,1.79585
1980,9,8,-1.64266,-0.54815,1.7317
1980,9,9,-1.44821,-0.79939,1.65418
1980,9,10,-1.19656,-1.03111,1.57954
1980,9,11,-0.90021,-1.23053,1.52466
1980,9,12,-0.57499,-1.38741,1.50184
1980,9,13,-0.23863,-1.49452,1.51345
1980,9,14,0.09073,-1.54773,1.55039
1980,9,15,0.39578,-1.54588,1.59574
1980,9,16,0.66105,-1.49071,1.63071
1980,9,17,0.87387,-1.38683,1.63919
1980,9,18,1.02506,-1.2416,1.61007
1980,9,19,1.10971,-1.06491,1.53802
1980,9,20,1.12773,-0.86847,1.42338
1980,9,21,1.08405,-0.66483,1.27168
1980,9,22,0.98846,-0.46611,1.09284
1980,9,23,0.85476,-0.28275,0.90032
1980,9,24,0.69952,-0.1227,0.7102
1980,9,25,0.54036,0.00897,0.54043
1980,9,26,0.39428,0.10992,0.40931
1980,9,27,0.27617,0.18007,0.32969
1980,9,28,0.19767,0.2211,0.29658
1980,9,29,0.16645,0.23601,0.2888
1980,9,30,0.18589,0.22894,0.2949
1980,10,1,0.25516,0.2052,0.32744
1980,10,2,0.36953,0.17152,0.40739
1980,10,3,0.52087,0.13637,0.53843
1980,10,4,0.69821,0.1104,0.70688
1980,10,5,0.88808,0.10675,0.89448
1980,10,6,1.07435,0.14117,1.08358
1980,10,7,1.23705,0.23048,1.25834
1980,10,8,1.35103,0.38656,1.40525
1980,10,9,1.38876,0.60257,1.51385
1980,10,10,1.33453,0.84115,1.5775
1980,10,11,1.19849,1.05108,1.5941
1980,10,12,1.00582,1.20111,1.56663
1980,10,13,0.77707,1.28735,1.5037
1980,10,14,0.52404,1.31951,1.41976
1980,10,15,0.25448,1.31026,1.33474
1980,10,16,-0.02423,1.27148,1.27171
1980,10,17,-0.30378,1.21329,1.25075
1980,10,18,-0.57499,1.14392,1.28029
1980,10,19,-0.82833,1.06958,1.35282
1980,10,20,-1.05466,0.99458,1.44966
1980,10,21,-1.30147,0.84862,1.5537
1980,10,22,-1.49474,0.67999,1.64214
1980,10,23,-1.62785,0.49693,1.70201
1980,10,24,-1.69798,0.30806,1.7257
1980,10,25,-1.70611,0.12167,1.71044
1980,10,26,-1.65666,-0.05492,1.65757
1980,10,27,-1.55694,-0.21583,1.57183
1980,10,28,-1.41647,-0.35702,1.46077
1980,10,29,-1.24605,-0.47637,1.33401
1980,10,30,-1.05691,-0.57371,1.20259
1980,10,31,-0.85988,-0.65053,1.07823
1980,11,1,-0.6646,-0.70959,0.97222
1980,11,2,-0.47901,-0.75444,0.89366
1980,11,3,-0.30895,-0.78886,0.8472
1980,11,4,-0.15799,-0.81633,0.83148
1980,11,5,-0.02754,-0.83951,0.83996
1980,11,6,0.08295,-0.85994,0.86393
1980,11,7,0.17554,-0.8778,0.89518
1980,11,8,0.25331,-0.89195,0.92722
1980,11,9,0.31982,-0.9,0.95514
1980,11,10,0.37856,-0.89874,0.97522
1980,11,11,0.36887,-0.91472,0.9863
1980,11,12,0.36171,-0.91535,0.98423
1980,11,13,0.36303,-0.89787,0.96849
1980,11,14,0.37791,-0.86099,0.94027
1980,11,15,0.41003,-0.8043,0.90279
1980,11,16,0.46143,-0.72716,0.86121
1980,11,17,0.53224,-0.62638,0.82196
1980,11,18,0.61942,-0.49221,0.79117
1980,11,19,0.70963,-0.30503,0.77241
1980,11,20,0.7627,-0.0575,0.76487
1980,11,21,0.74015,0.18627,0.76323
1980,11,22,0.67078,0.35607,0.75943
1980,11,23,0.59126,0.45334,0.74505
1980,11,24,0.51087,0.49783,0.71332
1980,11,25,0.42786,0.50274,0.66016
1980,11,26,0.33863,0.47674,0.58476
1980,11,27,0.2404,0.42714,0.49015
1980,11,28,0.13194,0.36127,0.38461
1980,11,29,0.01383,0.28667,0.287
1980,11,30,-0.11151,0.21088,0.23855
1980,12,1,-0.24006,0.14094,0.27838
1980,12,2,-0.36661,0.08285,0.37586
1980,12,3,-0.48533,0.0412,0.48708
1980,12,4,-0.59045,0.01887,0.59075
1980,12,5,-0.6769,0.01686,0.67711
1980,12,6,-0.741,0.03442,0.7418
1980,12,7,-0.78092,0.06924,0.78398
1980,12,8,-0.79696,0.11773,0.80561
1980,12,9,-0.79161,0.17541,0.81081
1980,12,10,-0.7691,0.23734,0.80489
1980,12,11,-0.73461,0.29848,0.79293
1980,12,12,-0.69301,0.35404,0.77821
1980,12,13,-0.64741,0.39978,0.7609
1980,12,14,-0.5981,0.43212,0.73787
1980,12,15,-0.54251,0.44816,0.70367
1980,12,16,-0.47626,0.44566,0.65225
1980,12,17,-0.39486,0.42316,0.57877
1980,12,18,-0.29506,0.38019,0.48126
1980,12,19,-0.17553,0.31766,0.36293
1980,12,20,-0.03707,0.23794,0.24081
1980,12,21,0.11761,0.14485,0.18658
1980,12,22,0.28425,0.04342,0.28755
1980,12,23,0.45746,-0.06044,0.46144
1980,12,24,0.63125,-0.16035,0.65129
1980,12,25,0.7994,-0.24978,0.83752
1980,12,26,0.95592,-0.32243,1.00884
1980,12,27,1.09524,-0.37262,1.15689
1980,12,28,1.21236,-0.39571,1.2753
1980,12,29,1.3029,-0.38847,1.35958
1980,12,30,1.36312,-0.34959,1.40724
1980,12,31,1.3823,-0.31516,1.41777
1981,1,1,1.37651,-0.21183,1.39271
1981,1,2,1.33227,-0.0984,1.3359
1981,1,3,1.25216,0.03128,1.25255
1981,1,4,1.13721,0.16764,1.1495
1981,1,5,0.99039,0.29963,1.03472
1981,1,6,0.81707,0.41606,0.91691
1981,1,7,0.62514,0.50721,0.80503
1981,1,8,0.42422,0.56626,0.70754
1981,1,9,0.22453,0.58993,0.63122
1981,1,10,0.03564,0.57838,0.57948
1981,1,11,-0.13445,0.53442,0.55107
1981,1,12,-0.27971,0.46265,0.54063
1981,1,13,-0.39606,0.36874,0.54114
1981,1,14,-0.48118,0.2589,0.54641
1981,1,15,-0.53427,0.13956,0.55219
1981,1,16,-0.55573,0.01718,0.556
1981,1,17,-0.54711,-0.10189,0.55652
1981,1,18,-0.51095,-0.21161,0.55304
1981,1,19,-0.45076,-0.30646,0.54507
1981,1,20,-0.37099,-0.3817,0.53229
1981,1,21,-0.27687,-0.43366,0.51451
1981,1,22,-0.17424,-0.45997,0.49186
1981,1,23,-0.06916,-0.45975,0.46493
1981,1,24,0.03239,-0.4336,0.43481
1981,1,25,0.12496,-0.3834,0.40325
1981,1,26,0.20389,-0.31206,0.37276
1981,1,27,0.26546,-0.22312,0.34678
1981,1,28,0.30697,-0.12039,0.32973
1981,1,29,0.32653,-0.00766,0.32662
1981,1,30,0.32288,0.11144,0.34157
1981,1,31,0.29492,0.23336,0.37607
1981,2,1,0.24132,0.35423,0.42863
1981,2,2,0.16041,0.46918,0.49584
1981,2,3,0.05096,0.57139,0.57366
1981,2,4,-0.08496,0.65242,0.65792
1981,2,5,-0.23818,0.70539,0.74452
1981,2,6,-0.3928,0.73048,0.8294
1981,2,7,-0.53309,0.73589,0.90869
1981,2,8,-0.64966,0.73221,0.97887
1981,2,9,-0.7394,0.72701,1.03694
1981,2,10,-0.80266,0.72358,1.08066
1981,2,11,-0.84135,0.72197,1.10865
1981,2,12,-0.85838,0.72022,1.12051
1981,2,13,-0.85755,0.71538,1.11676
1981,2,14,-0.84355,0.70422,1.09886
1981,2,15,-0.82182,0.68376,1.06907
1981,2,16,-0.79826,0.65163,1.03046
1981,2,17,-0.77877,0.60625,0.98693
1981,2,18,-0.76873,0.54667,0.94329
1981,2,19,-0.77242,0.47194,0.90519
1981,2,20,-0.79237,0.37979,0.87869
1981,2,21,-0.82798,0.26462,0.86923
1981,2,22,-0.87246,0.11596,0.88013
1981,2,23,-0.90831,-0.0749,0.9114
1981,2,24,-0.91443,-0.29112,0.95966
1981,2,25,-0.89492,-0.48771,1.01919
1981,2,26,-0.87485,-0.63882,1.08326
1981,2,27,-0.86759,-0.74752,1.14521
1981,2,28,-0.87169,-0.82325,1.19899
1981,3,1,-0.91456,-0.83677,1.2396
1981,3,2,-0.92609,-0.85825,1.26263
1981,3,3,-0.92153,-0.86868,1.26642
1981,3,4,-0.89483,-0.87426,1.25102
1981,3,5,-0.84211,-0.88201,1.21946
1981,3,6,-0.76185,-0.89909,1.17847
1981,3,7,-0.6549,-0.93202,1.13911
1981,3,8,-0.52389,-0.98572,1.11629
1981,3,9,-0.37218,-1.06261,1.1259
1981,3,10,-0.20223,-1.16176,1.17923
1981,3,11,-0.01304,-1.27772,1.27778
1981,3,12,0.20343,-1.3985,1.41322
1981,3,13,0.46605,-1.50094,1.57163
1981,3,14,0.79961,-1.54311,1.73798
1981,3,15,1.19536,-1.47507,1.89861
1981,3,16,1.56686,-1.30968,2.04214
1981,3,17,1.83778,-1.13457,2.15979
1981,3,18,2.01078,-0.99947,2.24548
1981,3,19,2.11225,-0.89978,2.29591
1981,3,20,2.16186,-0.81598,2.31073
1981,3,21,2.17323,-0.73041,2.29269
1981,3,22,2.15753,-0.63035,2.24773
1981,3,23,2.12507,-0.50798,2.18494
1981,3,24,2.0853,-0.35994,2.11614
1981,3,25,2.04633,-0.1867,2.05483
1981,3,26,2.01404,0.00829,2.01406
1981,3,27,1.99144,0.21953,2.00351
1981,3,28,1.97812,0.44054,2.02658
1981,3,29,1.97007,0.66498,2.07927
1981,3,30,1.95988,0.88751,2.15147
1981,3,31,1.93713,1.1043,2.22978
1981,4,1,1.88821,1.31426,2.30057
1981,4,2,1.79983,1.51418,2.35205
1981,4,3,1.65899,1.70049,2.37569
1981,4,4,1.45636,1.86584,2.36693
1981,4,5,1.19023,1.9979,2.32557
1981,4,6,0.86939,2.08195,2.25619
1981,4,7,0.51154,2.10713,2.16833
1981,4,8,0.13648,2.07195,2.07644
1981,4,9,-0.24053,1.98429,1.99882
1981,4,10,-0.61052,1.85697,1.95475
1981,4,11,-0.96846,1.70326,1.95934
1981,4,12,-1.31024,1.53451,2.01778
1981,4,13,-1.63091,1.35936,2.12314
1981,4,14,-1.92417,1.18388,2.2592
1981,4,15,-2.18281,1.01188,2.40595
1981,4,16,-2.39951,0.84527,2.54404
1981,4,17,-2.56765,0.68442,2.6573
1981,4,18,-2.68218,0.52844,2.73374
1981,4,19,-2.74008,0.37548,2.76569
1981,4,20,-2.74072,0.2231,2.74979
1981,4,21,-2.68581,0.06863,2.68669
1981,4,22,-2.57921,-0.09028,2.58078
1981,4,23,-2.42639,-0.25519,2.43977
1981,4,24,-2.234,-0.42634,2.27431
1981,4,25,-2.00923,-0.60229,2.09756
1981,4,26,-1.7594,-0.77969,1.92443
1981,4,27,-1.49164,-0.95337,1.77028
1981,4,28,-1.21278,-1.11666,1.64856
1981,4,29,-0.92952,-1.26209,1.56744
1981,4,30,-0.64056,-1.38598,1.52685
1981,5,1,-0.36441,-1.47375,1.51814
1981,5,2,-0.10377,-1.52397,1.52749
1981,5,3,0.13466,-1.53466,1.54055
1981,5,4,0.34578,-1.50654,1.54572
1981,5,5,0.52679,-1.44242,1.5356
1981,5,6,0.67737,-1.34641,1.5072
1981,5,7,0.79927,-1.22342,1.46136
1981,5,8,0.89563,-1.07883,1.40215
1981,5,9,0.9701,-0.91836,1.33584
1981,5,10,1.02615,-0.74799,1.26983
1981,5,11,1.06655,-0.57383,1.21112
1981,5,12,1.09309,-0.40194,1.16465
1981,5,13,1.10664,-0.23824,1.13199
1981,5,14,1.10745,-0.08843,1.11097
1981,5,15,1.09574,0.04199,1.09654
1981,5,16,1.07229,0.14789,1.08244
1981,5,17,1.03873,0.22491,1.0628
1981,5,18,0.99727,0.27031,1.03326
1981,5,19,0.94991,0.28366,0.99136
1981,5,20,0.89769,0.26727,0.93664
1981,5,21,0.84043,0.22592,0.87027
1981,5,22,0.77707,0.16633,0.79467
1981,5,23,0.70633,0.09646,0.71289
1981,5,24,0.62732,0.02482,0.62781
1981,5,25,0.53994,-0.04032,0.54144
1981,5,26,0.44499,-0.09159,0.45432
1981,5,27,0.34407,-0.12325,0.36547
1981,5,28,0.2392,-0.13173,0.27308
1981,5,29,0.13243,-0.11606,0.17609
1981,5,30,0.02532,-0.07788,0.0819
1981,5,31,-0.08126,-0.02127,0.084
1981,6,1,-0.18706,0.04808,0.19314
1981,6,2,-0.29174,0.12402,0.317
1981,6,3,-0.39383,0.20144,0.44236
1981,6,4,-0.49011,0.2772,0.56307
1981,6,5,-0.57592,0.34985,0.67385
1981,6,6,-0.64617,0.41846,0.76984
1981,6,7,-0.69652,0.48149,0.84674
1981,6,8,-0.72398,0.53635,0.90101
1981,6,9,-0.72712,0.57978,0.92997
1981,6,10,-0.70605,0.60848,0.93207
1981,6,11,-0.66226,0.61978,0.90704
1981,6,12,-0.59832,0.61219,0.85602
1981,6,13,-0.51775,0.58565,0.78169
1981,6,14,-0.42467,0.54164,0.68827
1981,6,15,-0.32364,0.48305,0.58145
1981,6,16,-0.21941,0.41383,0.4684
1981,6,17,-0.11673,0.33865,0.3582
1981,6,18,-0.02017,0.26242,0.26319
1981,6,19,0.066,0.18987,0.20101
1981,6,20,0.13792,0.12521,0.18628
1981,6,21,0.19233,0.07179,0.20529
1981,6,22,0.22657,0.03187,0.2288
1981,6,23,0.23876,0.0065,0.23885
1981,6,24,0.22789,-0.00459,0.22794
1981,6,25,0.19388,-0.00307,0.1939
1981,6,26,0.13768,0.00808,0.13791
1981,6,27,0.06133,0.02461,0.06609
1981,6,28,-0.03188,0.04142,0.05227
1981,6,29,-0.13731,0.05317,0.14724
1981,6,30,-0.24894,0.0553,0.25501
1981,7,1,-0.35957,0.04504,0.36238
1981,7,2,-0.4614,0.02184,0.46191
1981,7,3,-0.54673,-0.01308,0.54688
1981,7,4,-0.6085,-0.05779,0.61124
1981,7,5,-0.6406,-0.11063,0.65008
1981,7,6,-0.63804,-0.17062,0.66046
1981,7,7,-0.59716,-0.23745,0.64264
1981,7,8,-0.51595,-0.311,0.60243
1981,7,9,-0.39429,-0.39084,0.55517
1981,7,10,-0.23413,-0.47579,0.53027
1981,7,11,-0.03963,-0.5635,0.56489
1981,7,12,0.18301,-0.65031,0.67557
1981,7,13,0.4258,-0.73122,0.84616
1981,7,14,0.67931,-0.80001,1.04951
1981,7,15,0.93309,-0.84961,1.26194
1981,7,16,1.17612,-0.87258,1.46446
1981,7,17,1.39715,-0.86177,1.64155
1981,7,18,1.58493,-0.81122,1.78047
1981,7,19,1.72848,-0.7171,1.87133
1981,7,20,1.81738,-0.5788,1.90732
1981,7,21,1.84227,-0.39978,1.88515
1981,7,22,1.7957,-0.18803,1.80552
1981,7,23,1.67324,0.04423,1.67383
1981,7,24,1.47463,0.2818,1.50132
1981,7,25,1.20451,0.50832,1.30738
1981,7,26,0.87248,0.70831,1.1238
1981,7,27,0.49242,0.86879,0.99864
1981,7,28,0.08136,0.98041,0.98378
1981,7,29,-0.34181,1.03794,1.09277
1981,7,30,-0.7577,1.04047,1.28713
1981,7,31,-1.1475,0.99171,1.51666
1981,8,1,-1.49524,0.89821,1.74428
1981,8,2,-1.78765,0.76943,1.9462
1981,8,3,-2.01533,0.61602,2.10738
1981,8,4,-2.173,0.44831,2.21877
1981,8,5,-2.25927,0.27508,2.27596
1981,8,6,-2.27615,0.10289,2.27847
1981,8,7,-2.22842,-0.06402,2.22934
1981,8,8,-2.12299,-0.22336,2.13471
1981,8,9,-1.96828,-0.37428,2.00355
1981,8,10,-1.77362,-0.51664,1.84734
1981,8,11,-1.5487,-0.65043,1.67974
1981,8,12,-1.30305,-0.77524,1.51623
1981,8,13,-1.04563,-0.88994,1.37308
1981,8,14,-0.78452,-0.99254,1.26515
1981,8,15,-0.52675,-1.08026,1.20184
1981,8,16,-0.27828,-1.14987,1.18306
1981,8,17,-0.04422,-1.19812,1.19894
1981,8,18,0.17101,-1.22248,1.23438
1981,8,19,0.36345,-1.22176,1.27467
1981,8,20,0.52978,-1.19666,1.30868
1981,8,21,0.66773,-1.14979,1.32962
1981,8,22,0.77677,-1.08516,1.33452
1981,8,23,0.85862,-1.00714,1.32347
1981,8,24,0.91724,-0.91955,1.29881
1981,8,25,0.95832,-0.82509,1.26457
1981,8,26,0.98844,-0.72526,1.22598
1981,8,27,1.01421,-0.62066,1.18905
1981,8,28,1.04151,-0.51135,1.16026
1981,8,29,1.07488,-0.3971,1.14589
1981,8,30,1.11715,-0.27756,1.15111
1981,8,31,1.16913,-0.15228,1.179
1981,9,1,1.22953,-0.02073,1.2297
1981,9,2,1.295,0.11767,1.30033
1981,9,3,1.36037,0.26344,1.38564
1981,9,4,1.41902,0.41678,1.47896
1981,9,5,1.46349,0.57724,1.57321
1981,9,6,1.48609,0.74343,1.66167
1981,9,7,1.47976,0.91275,1.73862
1981,9,8,1.43867,1.08144,1.7998
1981,9,9,1.3588,1.24486,1.84283
1981,9,10,1.23815,1.39791,1.8674
1981,9,11,1.07683,1.53548,1.87544
1981,9,12,0.8769,1.65273,1.87096
1981,9,13,0.64225,1.74516,1.85959
1981,9,14,0.37851,1.80858,1.84776
1981,9,15,0.09298,1.83902,1.84137
1981,9,16,-0.20536,1.83286,1.84432
1981,9,17,-0.50609,1.78714,1.85742
1981,9,18,-0.79772,1.70012,1.87797
1981,9,19,-1.06838,1.57179,1.90051
1981,9,20,-1.30672,1.40443,1.91832
1981,9,21,-1.50307,1.20272,1.92504
1981,9,22,-1.65043,0.97346,1.91613
1981,9,23,-1.74527,0.72489,1.88982
1981,9,24,-1.7878,0.46583,1.84749
1981,9,25,-1.78176,0.20488,1.7935
1981,9,26,-1.73379,-0.05018,1.73452
1981,9,27,-1.6525,-0.29262,1.67821
1981,9,28,-1.54751,-0.51674,1.63151
1981,9,29,-1.42852,-0.71788,1.59876
1981,9,30,-1.30446,-0.89221,1.58039
1981,10,1,-1.18273,-1.03687,1.57288
1981,10,2,-1.06867,-1.15001,1.56989
1981,10,3,-0.96504,-1.23111,1.56427
1981,10,4,-0.87176,-1.28128,1.54973
1981,10,5,-0.78575,-1.30349,1.522
1981,10,6,-0.70115,-1.30253,1.47925
1981,10,7,-0.61037,-1.28417,1.42185
1981,10,8,-0.50725,-1.25294,1.35172
1981,10,9,-0.39353,-1.20907,1.2715
1981,10,10,-0.28309,-1.14928,1.18363
1981,10,11,-0.1918,-1.07283,1.08984
1981,10,12,-0.12115,-0.9838,0.99123
1981,10,13,-0.05857,-0.88731,0.88924
1981,10,14,0.01182,-0.78781,0.7879
1981,10,15,0.10226,-0.68968,0.69722
1981,10,16,0.21931,-0.59783,0.63679
1981,10,17,0.36397,-0.5175,0.63268
1981,10,18,0.53239,-0.45365,0.69945
1981,10,19,0.71682,-0.41014,0.82586
1981,10,20,0.90672,-0.38904,0.98666
1981,10,21,1.11301,-0.32578,1.15971
1981,10,22,1.29826,-0.25654,1.32337
1981,10,23,1.45195,-0.18033,1.46311
1981,10,24,1.56499,-0.09689,1.56798
1981,10,25,1.63038,-0.00686,1.63039
1981,10,26,1.64382,0.08827,1.64619
1981,10,27,1.60402,0.18614,1.61478
1981,10,28,1.51284,0.28369,1.53921
1981,10,29,1.37523,0.37729,1.42605
1981,10,30,1.19888,0.46293,1.28515
1981,10,31,0.99375,0.53651,1.12933
1981,11,1,0.77138,0.59407,0.97362
1981,11,2,0.54412,0.63207,0.83401
1981,11,3,0.32432,0.64765,0.72432
1981,11,4,0.1235,0.6389,0.65072
1981,11,5,-0.04841,0.60502,0.60695
1981,11,6,-0.18365,0.54654,0.57657
1981,11,7,-0.2771,0.46539,0.54164
1981,11,8,-0.32658,0.36494,0.48973
1981,11,9,-0.33283,0.24992,0.41621
1981,11,10,-0.29941,0.12632,0.32497
1981,11,11,-0.23875,0.01789,0.23942
1981,11,12,-0.17006,-0.09719,0.19587
1981,11,13,-0.09946,-0.21239,0.23452
1981,11,14,-0.03085,-0.31882,0.32031
1981,11,15,0.03493,-0.40613,0.40763
1981,11,16,0.10033,-0.4633,0.47404
1981,11,17,0.17066,-0.47873,0.50824
1981,11,18,0.25175,-0.43883,0.50591
1981,11,19,0.34059,-0.32528,0.47096
1981,11,20,0.40224,-0.12668,0.42171
1981,11,21,0.38359,0.11944,0.40175
1981,11,22,0.2937,0.36282,0.4668
1981,11,23,0.17395,0.59979,0.62451
1981,11,24,0.05059,0.83863,0.84016
1981,11,25,-0.06188,1.07952,1.0813
1981,11,26,-0.15501,1.31537,1.32447
1981,11,27,-0.225,1.53495,1.55135
1981,11,28,-0.27242,1.72549,1.74686
1981,11,29,-0.30194,1.87473,1.89889
1981,11,30,-0.3216,1.9725,1.99854
1981,12,1,-0.34171,2.01183,2.04064
1981,12,2,-0.37334,1.98965,2.02438
1981,12,3,-0.4268,1.90683,1.95401
1981,12,4,-0.51007,1.76772,1.83984
1981,12,5,-0.62754,1.57933,1.69944
1981,12,6,-0.7792,1.35012,1.55884
1981,12,7,-0.96018,1.08877,1.45168
1981,12,8,-1.16091,0.80307,1.41161
1981,12,9,-1.3677,0.49924,1.45597
1981,12,10,-1.56375,0.18205,1.57431
1981,12,11,-1.73071,-0.14403,1.73669
1981,12,12,-1.85095,-0.47285,1.9104
1981,12,13,-1.91065,-0.7945,2.06925
1981,12,14,-1.90273,-1.09521,2.19542
1981,12,15,-1.82816,-1.36005,2.27857
1981,12,16,-1.69411,-1.57742,2.3148
1981,12,17,-1.51038,-1.74226,2.3058
1981,12,18,-1.28634,-1.8563,2.25843
1981,12,19,-1.02994,-1.92616,2.18424
1981,12,20,-0.74824,-1.96095,2.09886
1981,12,21,-0.44831,-1.97021,2.02057
1981,12,22,-0.13794,-1.96248,1.96732
1981,12,23,0.17421,-1.9443,1.95209
1981,12,24,0.47891,-1.91963,1.97847
1981,12,25,0.76697,-1.88945,2.03918
1981,12,26,1.02991,-1.85177,2.11891
1981,12,27,1.26065,-1.80196,2.19915
1981,12,28,1.45396,-1.73337,2.26242
1981,12,29,1.6067,-1.63833,2.29469
1981,12,30,1.7177,-1.50941,2.28666
1981,12,31,1.75273,-1.38674,2.23497
1982,1,1,1.79239,-1.16419,2.13729
1982,1,2,1.78858,-0.91609,2.00953
1982,1,3,1.75631,-0.62484,1.86415
1982,1,4,1.6989,-0.29735,1.72472
1982,1,5,1.61969,0.0555,1.62064
1982,1,6,1.52288,0.41986,1.57969
1982,1,7,1.41414,0.78037,1.61517
1982,1,8,1.30042,1.12178,1.71741
1982,1,9,1.18893,1.43019,1.85984
1982,1,10,1.0855,1.69379,2.01178
1982,1,11,0.99317,1.90325,2.1468
1982,1,12,0.91155,2.05198,2.24534
1982,1,13,0.83701,2.13635,2.29447
1982,1,14,0.76361,2.1561,2.28732
1982,1,15,0.68435,2.11432,2.22232
1982,1,16,0.59251,2.01752,2.10273
1982,1,17,0.48279,1.87505,1.93621
1982,1,18,0.35207,1.6985,1.7346
1982,1,19,0.19975,1.50078,1.51401
1982,1,20,0.02774,1.29517,1.29546
1982,1,21,-0.15991,1.09435,1.10597
1982,1,22,-0.35735,0.90954,0.97722
1982,1,23,-0.5575,0.74971,0.93428
1982,1,24,-0.75249,0.62098,0.97563
1982,1,25,-0.93411,0.52616,1.07211
1982,1,26,-1.09446,0.46458,1.18898
1982,1,27,-1.22649,0.43222,1.30042
1982,1,28,-1.32481,0.42215,1.39045
1982,1,29,-1.3862,0.42527,1.44997
1982,1,30,-1.41008,0.43124,1.47455
1982,1,31,-1.39853,0.42963,1.46303
1982,2,1,-1.35578,0.4111,1.41673
1982,2,2,-1.28704,0.36898,1.33888
1982,2,3,-1.19679,0.30142,1.23416
1982,2,4,-1.08741,0.21386,1.10824
1982,2,5,-0.96009,0.1192,0.96746
1982,2,6,-0.81806,0.03158,0.81867
1982,2,7,-0.66807,-0.04271,0.66944
1982,2,8,-0.51831,-0.10724,0.52929
1982,2,9,-0.37603,-0.16981,0.41259
1982,2,10,-0.24701,-0.23715,0.34242
1982,2,11,-0.13569,-0.31285,0.341
1982,2,12,-0.04522,-0.39749,0.40006
1982,2,13,0.02259,-0.48948,0.49
1982,2,14,0.0674,-0.58589,0.58976
1982,2,15,0.09037,-0.6832,0.68915
1982,2,16,0.09417,-0.77772,0.7834
1982,2,17,0.083,-0.86597,0.86994
1982,2,18,0.06275,-0.94486,0.94694
1982,2,19,0.04135,-1.01178,1.01262
1982,2,20,0.02943,-1.06454,1.06495
1982,2,21,0.04115,-1.10086,1.10163
1982,2,22,0.09324,-1.11637,1.12025
1982,2,23,0.19384,-1.10163,1.11856
1982,2,24,0.31631,-1.04803,1.09472
1982,2,25,0.40649,-0.96562,1.04769
1982,2,26,0.44113,-0.87224,0.97745
1982,2,27,0.43316,-0.77211,0.88531
1982,2,28,0.40276,-0.66134,0.77433
1982,3,1,0.34736,-0.55102,0.65137
1982,3,2,0.31923,-0.41447,0.52316
1982,3,3,0.30947,-0.26803,0.4094
1982,3,4,0.32198,-0.11934,0.34339
1982,3,5,0.3576,0.0226,0.35831
1982,3,6,0.41398,0.14865,0.43986
1982,3,7,0.48589,0.25076,0.54678
1982,3,8,0.56572,0.32321,0.65154
1982,3,9,0.64434,0.36371,0.7399
1982,3,10,0.71218,0.37428,0.80454
1982,3,11,0.76036,0.36182,0.84206
1982,3,12,0.78166,0.33826,0.85171
1982,3,13,0.77085,0.31966,0.8345
1982,3,14,0.72452,0.32101,0.79245
1982,3,15,0.64402,0.33925,0.72791
1982,3,16,0.5441,0.34281,0.64309
1982,3,17,0.44103,0.31154,0.53997
1982,3,18,0.33202,0.25911,0.42116
1982,3,19,0.20696,0.20802,0.29344
1982,3,20,0.06123,0.1761,0.18644
1982,3,21,-0.10281,0.17505,0.20301
1982,3,22,-0.27771,0.21069,0.34859
1982,3,23,-0.45324,0.28308,0.53438
1982,3,24,-0.61843,0.38681,0.72944
1982,3,25,-0.7634,0.51173,0.91904
1982,3,26,-0.88069,0.64405,1.09106
1982,3,27,-0.96622,0.76795,1.23423
1982,3,28,-1.0195,0.86733,1.33852
1982,3,29,-1.04335,0.92753,1.39603
1982,3,30,-1.04293,0.93692,1.40197
1982,3,31,-1.02419,0.88796,1.35552
1982,4,1,-0.99272,0.77724,1.26079
1982,4,2,-0.9499,0.60789,1.12776
1982,4,3,-0.89339,0.38789,0.97397
1982,4,4,-0.8166,0.13098,0.82704
1982,4,5,-0.71132,-0.14336,0.72562
1982,4,6,-0.57276,-0.4116,0.70532
1982,4,7,-0.40399,-0.65022,0.7655
1982,4,8,-0.2157,-0.84059,0.86782
1982,4,9,-0.02146,-0.97102,0.97126
1982,4,10,0.16741,-1.03596,1.0494
1982,4,11,0.34409,-1.03417,1.08991
1982,4,12,0.50605,-0.9678,1.09212
1982,4,13,0.65374,-0.84225,1.06619
1982,4,14,0.78915,-0.66613,1.03271
1982,4,15,0.91457,-0.45106,1.01975
1982,4,16,1.0316,-0.21106,1.05297
1982,4,17,1.14046,0.03842,1.14111
1982,4,18,1.23958,0.28166,1.27118
1982,4,19,1.32551,0.50392,1.41807
1982,4,20,1.39306,0.69271,1.55578
1982,4,21,1.43577,0.8387,1.66279
1982,4,22,1.44665,0.93649,1.72331
1982,4,23,1.41894,0.98478,1.72719
1982,4,24,1.34707,0.9862,1.66949
1982,4,25,1.22739,0.94657,1.55
